point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
3527,0.3,0.15,0.25,0.25,0.05,0.7194395711353894,0.1979657683948095,0.09190067857976983,-0.05738782725788838,3.4496125372580235,0.24,True
3528,0.25,0.15,0.3,0.25,0.05,0.7180904448111065,0.1976524373603703,0.09017667057600415,-0.06490644318965078,3.0451897785070074,0.24,True
3529,0.25,0.15,0.25,0.3,0.05,0.6979081827862916,0.19294545200610247,0.08442182470848103,-0.053160804873556566,3.6294682231584887,0.24,True
3530,0.15,0.25,0.15,0.35,0.1,0.6826935828164078,0.18937232467684106,0.08443902313508805,-0.046547157530192784,4.068397185241759,0.24,True
3531,0.25,0.25,0.15,0.3,0.05,0.6309174198803527,0.17704889807457214,0.07655215144242136,-0.05403182281140684,3.2767522704637453,0.24,True
3532,0.15,0.25,0.25,0.3,0.05,0.6286318819458663,0.17649893485894608,0.07332876821593773,-0.047955045792311135,3.680508108017384,0.24,True
3533,0.3,0.1,0.2,0.1,0.3,1.1607001690050227,0.2927247430595814,0.19447193186711653,-0.14315072917049854,2.0448707789041993,0.24000000000000002,True
3534,0.3,0.1,0.1,0.2,0.3,1.1232671844708597,0.28521766366298174,0.18813100310090114,-0.13050628728045355,2.1854706742983097,0.24000000000000002,True
3535,0.3,0.1,0.3,0.1,0.2,1.0326197402545887,0.26666554381464747,0.15688176648415061,-0.12544177803362755,2.1258112567821037,0.24000000000000002,True
3536,0.3,0.1,0.1,0.3,0.2,0.9542875628580312,0.25018427223594264,0.14153933337905814,-0.09076677866304494,2.756341867818246,0.24000000000000002,True
3537,0.3,0.1,0.3,0.2,0.1,0.850186942785101,0.2275849434182533,0.11404063712109068,-0.08732966818540844,2.606043835355824,0.24000000000000002,True
3538,0.3,0.1,0.2,0.3,0.1,0.8096621151808636,0.2185581126007785,0.10433100277754988,-0.0675925180402922,3.233466054193972,0.24000000000000002,True
