run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
12,54,"['CYRE3', 'EQTL3', 'GOAU4', 'ITSA3', 'LEVE3', 'MDIA3', 'NTCO3', 'ODPV3', 'SAPR11', 'TAEE4']",4.494987781104684,0.20000000000000004,0.0862137977574989,0.17522671878291998,0.18989908056162397,"{'Utilidade Pública': 3, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 1, 'Materiais Básicos': 1, 'Saúde': 1}",62,True
13,55,"['CXSE3', 'DIRR3', 'GMAT3', 'LREN3', 'MBRF3', 'RDOR3', 'STBP3', 'TAEE11', 'UNIP6', 'VIVT3']",4.83869015249065,0.14,0.23372475773475315,0.22929956547159774,0.17468323024386942,"{'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Materiais Básicos': 1, 'Utilidade Pública': 1, 'Comunicações': 1, 'Financeiro e Outros': 1, 'Saúde': 1, 'Bens Industriais': 1}",88,True
14,56,"['ABCB4', 'BBDC4', 'CMIN3', 'CXSE3', 'INTB3', 'ITSA3', 'ITUB4', 'NATU3', 'POMO4', 'UNIP6']",4.360919202483039,0.32000000000000006,0.333333333333333,0.328476769053606,0.36244190023330836,"{'Financeiro e Outros': 5, 'Materiais Básicos': 2, 'Bens Industriais': 1, 'Tecnologia da Informação': 1, 'Consumo não Cíclico': 1}",66,True
15,57,"['ABCB4', 'BBDC3', 'CRFB3', 'ENGI11', 'GGBR4', 'GGPS3', 'ITSA3', 'PSSA3', 'TTEN3', 'VBBR3']",4.397772297277571,0.24000000000000007,0.0035534308956174446,0.13277727300318712,0.34523059803871947,"{'Financeiro e Outros': 4, 'Consumo não Cíclico': 2, 'Utilidade Pública': 1, 'Materiais Básicos': 1, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1}",59,True
16,58,"['BBDC4', 'BEEF3', 'CMIG4', 'COGN3', 'EQTL3', 'ITSA3', 'KLBN4', 'LAVV3', 'POMO4', 'VAMO3']",4.854932942574312,0.18000000000000005,0.40721326680866055,0.3554648139116687,0.33842579655958815,"{'Financeiro e Outros': 2, 'Bens Industriais': 2, 'Utilidade Pública': 2, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}",91,True
17,59,"['BRAV3', 'COGN3', 'ITSA3', 'ITSA4', 'KLBN3', 'NATU3', 'RDOR3', 'SANB4', 'SAPR11', 'VULC3']",4.584956900324443,0.18000000000000005,0.10643364451440344,0.2545975031375213,0.3704179967774513,"{'Financeiro e Outros': 3, 'Consumo Cíclico': 2, 'Saúde': 1, 'Utilidade Pública': 1, 'Materiais Básicos': 1, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",81,True
18,60,"['ABEV3', 'AZZA3', 'B3SA3', 'BPAN4', 'BRAV3', 'ISAE4', 'ITSA4', 'RAIL3', 'SMTO3', 'TAEE4']",4.565299433244148,0.20000000000000004,0.0076515631230938234,0.12299376917642005,0.41996300033020156,"{'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Consumo não Cíclico': 2, 'Consumo Cíclico': 1, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1}",145,True
19,61,"['BPAC11', 'CBAV3', 'CSNA3', 'CYRE3', 'DIRR3', 'FRAS3', 'GRND3', 'RADL3', 'RENT3', 'SAPR4']",5.177154882658219,0.24000000000000007,0.08034643037831445,0.09439985465607462,0.28665160706882614,"{'Consumo Cíclico': 4, 'Materiais Básicos': 2, 'Utilidade Pública': 1, 'Bens Industriais': 1, 'Saúde': 1, 'Financeiro e Outros': 1}",99,True
20,62,"['AURE3', 'BBDC4', 'CMIN3', 'ECOR3', 'LAVV3', 'PRIO3', 'PSSA3', 'RADL3', 'SOMA3', 'WEGE3']",4.876262870534449,0.16000000000000006,0.01291511739129508,0.12856404988882247,0.3499861791958662,"{'Financeiro e Outros': 2, 'Consumo Cíclico': 2, 'Bens Industriais': 2, 'Saúde': 1, 'Utilidade Pública': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",118,True
21,63,"['ABEV3', 'AESB3', 'AZZA3', 'CRFB3', 'ENGI11', 'ITSA4', 'MDIA3', 'MOVI3', 'NTCO3', 'SBFG3']",4.476471476369304,0.30000000000000004,0.10878643955798867,0.12817232770187093,0.23721885865299497,"{'Consumo não Cíclico': 4, 'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Financeiro e Outros': 1}",81,True
