point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
942,0.23,0.22,0.2,0.2,0.15,0.7744677677954774,0.21060863511207728,0.11857101983191505,-0.08426561389274578,2.499342559589518,0.2038,True
943,0.22,0.23,0.2,0.2,0.15,0.7698773856757037,0.20956406144075435,0.11784779937452557,-0.08382287241083952,2.5000820827711774,0.2038,True
944,0.2,0.22,0.2,0.23,0.15,0.769021790861633,0.2093691651777727,0.11603144503647761,-0.08398930167592122,2.492807548104623,0.2038,True
945,0.2,0.23,0.2,0.22,0.15,0.766249133757049,0.208737148406843,0.1161782760855098,-0.08363866777020879,2.4957014975457676,0.2038,True
946,0.19,0.17,0.21,0.18,0.25,0.9522893516381368,0.2497581298621272,0.1642433761021083,-0.13048789742680822,1.9140329087011205,0.204,True
947,0.18,0.17,0.21,0.19,0.25,0.9502896577864515,0.24933138006552746,0.16370640528837146,-0.13038771511998182,1.9122306103461861,0.204,True
948,0.21,0.17,0.19,0.18,0.25,0.9490144952964004,0.24905909838831186,0.16387149434235243,-0.12633378999326128,1.9714369243699317,0.204,True
949,0.21,0.18,0.19,0.17,0.25,0.9460749189621225,0.2484309665260711,0.16399672990444292,-0.12606893303668332,1.9705962487505395,0.204,True
950,0.21,0.17,0.18,0.19,0.25,0.9453743221069328,0.2482811688898452,0.16313611354652813,-0.1241465804370937,1.9999034046342639,0.204,True
951,0.18,0.17,0.19,0.21,0.25,0.9430426158280563,0.2477823574939122,0.16218704884738144,-0.12603622913076173,1.9659613684319266,0.204,True
952,0.19,0.17,0.18,0.21,0.25,0.9414021530709262,0.2474311814872392,0.1619884788405389,-0.12394921357207189,1.99623034593412,0.204,True
953,0.21,0.19,0.18,0.17,0.25,0.9395060511963955,0.24702503389439645,0.16338751992921843,-0.12360874621893425,1.9984430022198334,0.204,True
954,0.21,0.18,0.17,0.19,0.25,0.9388008063041811,0.2468739019374422,0.1625388111954886,-0.12168054738248002,2.028869094099653,0.204,True
955,0.21,0.19,0.17,0.18,0.25,0.9358721121506486,0.24624589872563818,0.16266499481244592,-0.12140753691431783,2.028258747226079,0.204,True
956,0.19,0.18,0.17,0.21,0.25,0.9348405050007806,0.24602453917674527,0.1613858760967721,-0.12148413514243717,2.025157761449983,0.204,True
957,0.21,0.15,0.22,0.19,0.23,0.9335894302045684,0.2457559812286947,0.1563092579251577,-0.1253383882255099,1.9607399194134234,0.204,True
958,0.22,0.15,0.21,0.19,0.23,0.9318809162163495,0.245389041361596,0.15614721490410857,-0.12323896997464034,1.9911643322894637,0.204,True
959,0.19,0.15,0.22,0.21,0.23,0.9296425154258365,0.24490796940947268,0.1551116290841326,-0.12513970901459726,1.957076385569226,0.204,True
960,0.19,0.15,0.21,0.22,0.23,0.9259743313514346,0.24411880660526886,0.15431187950822023,-0.12294247839221417,1.9856343372749892,0.204,True
961,0.22,0.15,0.19,0.21,0.23,0.9245111673894453,0.24380374603868527,0.154600278712906,-0.1188211571104606,2.051854669383805,0.204,True
962,0.21,0.15,0.19,0.22,0.23,0.9225515138839071,0.24338152694647852,0.15396239550005228,-0.1187233567602839,2.0499885918648157,0.204,True
963,0.21,0.15,0.23,0.19,0.22,0.920896150129948,0.2430246452789664,0.15231368439448265,-0.12346560096006376,1.9683591493437533,0.204,True
964,0.23,0.15,0.21,0.19,0.22,0.9174131660222686,0.24227307478699234,0.15201280047654253,-0.1192333094552438,2.0319244336494204,0.204,True
965,0.19,0.15,0.23,0.21,0.22,0.916974000080333,0.2421782454194803,0.15108365952356448,-0.12326721721748957,1.9646606038991463,0.204,True
966,0.23,0.15,0.19,0.21,0.22,0.910000489236017,0.24067050604886076,0.1504480650882469,-0.11477519666416369,2.0968860262820654,0.204,True
967,0.19,0.15,0.21,0.23,0.22,0.9096058574863504,0.2405850732589121,0.1494456782359383,-0.1188406831370834,2.0244336106802403,0.204,True
968,0.22,0.15,0.23,0.19,0.21,0.9063004248560613,0.23986902618906347,0.14816923448268945,-0.11945081661684409,2.008098671761101,0.204,True
969,0.21,0.15,0.19,0.23,0.22,0.9061153749647834,0.23982891486245372,0.1491104699172727,-0.1145809868299128,2.0930952114984174,0.204,True
970,0.23,0.15,0.22,0.19,0.21,0.9045261914887786,0.2394843372679527,0.14803104920775267,-0.1173177140232794,2.041331432868115,0.204,True
971,0.19,0.15,0.23,0.22,0.21,0.9004685470177629,0.23860366063730987,0.14623175581979503,-0.11915527097376144,2.0024599724996768,0.204,True
972,0.22,0.19,0.15,0.21,0.23,0.8981663149912031,0.23810342352855463,0.1521762520528335,-0.10872375808340717,2.1899852224193186,0.204,True
973,0.19,0.15,0.22,0.23,0.21,0.8967689628634437,0.23779960461526128,0.14539239440030113,-0.116925758741797,2.0337657602067454,0.204,True
