point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
396,0.26,0.13,0.29,0.25,0.07,0.6942149866755885,0.19208007846682418,0.09477465470142031,-0.07263699976072358,2.6443834285496757,0.23600000000000002,True
397,0.23,0.14,0.31,0.25,0.07,0.6941483702677347,0.19206445765915747,0.09387178813411494,-0.07667711951134937,2.5048470636762645,0.23600000000000002,True
398,0.25,0.13,0.29,0.26,0.07,0.6924931461743071,0.1916761944182077,0.09358640251004546,-0.07228299590677045,2.651746680027331,0.23600000000000002,True
399,0.29,0.13,0.26,0.25,0.07,0.6875640476370783,0.19051848212445166,0.09518297297873321,-0.06734265756930835,2.829090638847629,0.23600000000000002,True
400,0.29,0.13,0.25,0.26,0.07,0.6836230342801439,0.18959122138082396,0.09411917268882503,-0.06499892007340702,2.9168364823093627,0.23600000000000002,True
401,0.25,0.13,0.26,0.29,0.07,0.6807374795419237,0.18891137594675667,0.09013374638478971,-0.0650671944486031,2.9033275146968065,0.23600000000000002,True
402,0.26,0.13,0.25,0.29,0.07,0.6785183398475632,0.1883880103530593,0.09025807440710819,-0.06328886568290104,2.9766374909758686,0.23600000000000002,True
403,0.23,0.15,0.29,0.27,0.06,0.6649979373121269,0.18518932632798402,0.08785467865323247,-0.06652400993177554,2.783796805362561,0.23600000000000002,True
404,0.23,0.15,0.27,0.29,0.06,0.6571788065098556,0.18333155034140391,0.08544164318865537,-0.06176893095412861,2.9680220704734426,0.23600000000000002,True
405,0.2,0.18,0.24,0.32,0.06,0.6324589199192816,0.17741953522728116,0.07884820554938299,-0.05314818845237779,3.33820475153643,0.23600000000000002,True
406,0.22,0.19,0.23,0.31,0.05,0.6105315062244479,0.1721252051153508,0.07660788710002037,-0.050148767473103595,3.4322918346431366,0.23600000000000002,True
407,0.19,0.22,0.23,0.31,0.05,0.5977370033087035,0.16901376375736565,0.07343180361920897,-0.04556987663996925,3.708892281905455,0.23600000000000002,True
408,0.19,0.23,0.22,0.31,0.05,0.5912552368605248,0.16743114735053877,0.07244657455003245,-0.04453736106872308,3.7593414457624745,0.23600000000000002,True
409,0.24,0.15,0.25,0.3,0.06,0.6510357149985784,0.18186788697741862,0.08434045144967509,-0.057595737476422104,3.157662267140336,0.2362,True
410,0.25,0.15,0.24,0.3,0.06,0.6487926685299441,0.18133255004594928,0.0844949101260425,-0.056153320297207654,3.2292400357840716,0.2362,True
411,0.2,0.19,0.26,0.3,0.05,0.618908033179201,0.17415334047941866,0.0777110848249136,-0.05280903654504565,3.2977943146315,0.23620000000000002,True
412,0.19,0.2,0.26,0.3,0.05,0.6146119164704795,0.1731140355515357,0.07672657940807777,-0.052536482061099066,3.295120433648506,0.23620000000000002,True
413,0.2,0.2,0.24,0.31,0.05,0.6085025882448607,0.17163290331576575,0.07545703445201962,-0.04804419686322359,3.572396137755935,0.23620000000000002,True
414,0.2,0.24,0.2,0.31,0.05,0.5825436477967574,0.16529730267318254,0.07162548302050727,-0.04483126642879687,3.68709866663516,0.23620000000000002,True
415,0.19,0.26,0.2,0.3,0.05,0.5757324944865687,0.16362349503890816,0.07077641580502152,-0.04329587767845966,3.7791933969804536,0.23620000000000002,True
416,0.27,0.13,0.29,0.24,0.07,0.6959365486127127,0.19248362365528227,0.09598726992137697,-0.0732022416690642,2.6294771753776396,0.2364,True
417,0.29,0.13,0.27,0.24,0.07,0.6915036874613629,0.19144397776935107,0.09626499816319384,-0.06967942106140479,2.7474966762516813,0.2364,True
418,0.24,0.13,0.29,0.27,0.07,0.6907710280916308,0.1912719711432327,0.09242363119021701,-0.07219280260100891,2.649460392891848,0.2364,True
419,0.24,0.13,0.27,0.29,0.07,0.682945120550104,0.18943157271344346,0.09007899685247563,-0.06721520133363168,2.8182846879112122,0.2364,True
420,0.29,0.13,0.24,0.27,0.07,0.6796806508026585,0.18866218919876943,0.09307422197379038,-0.06323647002588584,2.9834396056823,0.2364,True
421,0.27,0.13,0.24,0.29,0.07,0.6762876873157384,0.18786146440842866,0.09045154767230174,-0.06150582784797087,3.0543685205373,0.2364,True
422,0.21,0.19,0.24,0.31,0.05,0.6127805893691616,0.1726704453372685,0.07650363257399038,-0.0491971230230297,3.5097671312291903,0.2364,True
423,0.19,0.21,0.24,0.31,0.05,0.6042291189954625,0.17059462184817886,0.07444442708824306,-0.04780988287039123,3.5681874040697243,0.2364,True
424,0.19,0.24,0.21,0.31,0.05,0.5847838232365472,0.1658467649901081,0.07149006634323549,-0.04385639890918103,3.7815864757511872,0.2364,True
425,0.23,0.15,0.3,0.26,0.06,0.6689055186942288,0.18611556360732906,0.08908551286039396,-0.06903339812819065,2.6960220509748667,0.2366,True
426,0.23,0.15,0.26,0.3,0.06,0.6532672639139097,0.18239999886508662,0.08426083304636736,-0.05939764414370008,3.070828843376486,0.2366,True
427,0.18,0.21,0.26,0.3,0.05,0.610320352703452,0.1720739895747827,0.07577738362780699,-0.052263342416292824,3.2924413483577646,0.2366,True
428,0.17,0.24,0.24,0.3,0.05,0.593084712483563,0.16787827481430706,0.07272482634221546,-0.04751155254176831,3.5334201017052025,0.2366,True
429,0.18,0.26,0.21,0.3,0.05,0.5779606492262552,0.1641715831663204,0.07068728168969328,-0.042312690338723424,3.879960878216128,0.2366,True
430,0.29,0.14,0.29,0.21,0.07,0.6966696913611858,0.19265539410796761,0.09863996268628243,-0.07403008902038954,2.602393116870439,0.23679999999999998,True
431,0.19,0.17,0.29,0.29,0.06,0.6528451750636701,0.18229938869759854,0.08372542605155413,-0.0653846513240881,2.788106765210176,0.23679999999999998,True
432,0.17,0.19,0.29,0.29,0.06,0.6441139084081311,0.18021432846019247,0.08201572853182881,-0.06441828188386012,2.7975649643233473,0.23679999999999998,True
433,0.25,0.13,0.3,0.25,0.07,0.69640895929422,0.19259431199622146,0.09477019031164569,-0.07476016900091653,2.576162073601791,0.2368,True
434,0.3,0.13,0.25,0.25,0.07,0.6853240137257617,0.18999161339923942,0.09544933331266917,-0.0657087660225657,2.8914195913219936,0.2368,True
435,0.21,0.19,0.21,0.33,0.06,0.6198201578201532,0.1743737624820907,0.07680249512667238,-0.04724593377283026,3.690767618659447,0.2368,True
436,0.17,0.23,0.25,0.3,0.05,0.599553862786786,0.16945660776829508,0.0737824411560836,-0.04974786337251047,3.4063092619558195,0.2368,True
437,0.17,0.25,0.23,0.3,0.05,0.5866258938314799,0.166298193696645,0.07169361812458161,-0.045263787001148637,3.673978796613393,0.2368,True
438,0.26,0.14,0.26,0.28,0.06,0.660996500127569,0.18423933863301745,0.08785794144226518,-0.06144872773030319,2.9982612405197213,0.23680000000000004,True
439,0.18,0.22,0.24,0.31,0.05,0.5999601808983761,0.16955559845143586,0.07346753994595873,-0.047575085677518,3.5639578160877754,0.237,True
440,0.18,0.24,0.22,0.31,0.05,0.5870125801946249,0.16639291295962133,0.0714451776331055,-0.04307774790935348,3.8626186612576467,0.237,True
441,0.28,0.14,0.3,0.21,0.07,0.6988759496184618,0.19317200733663054,0.09852630737184372,-0.07578559670458729,2.548927708382586,0.23700000000000002,True
442,0.24,0.16,0.33,0.2,0.07,0.698250598828766,0.19302562183612215,0.0977647589298359,-0.0809670896694461,2.384000988848222,0.23700000000000002,True
443,0.26,0.13,0.3,0.24,0.07,0.698135716769406,0.19299872571379795,0.09594573420640976,-0.07495671659366387,2.5748022923687164,0.23700000000000002,True
444,0.24,0.13,0.3,0.26,0.07,0.694681927193971,0.19218955933786308,0.09362011971882873,-0.07466927796660061,2.5738772969497443,0.23700000000000002,True
445,0.3,0.14,0.28,0.21,0.07,0.6944519183426809,0.19213563299271996,0.09881647449689465,-0.07226995551718252,2.6585824166868184,0.23700000000000002,True
446,0.2,0.16,0.33,0.24,0.07,0.6912956647020547,0.1913951452639273,0.0935712590642286,-0.08059557856536725,2.3747598648813693,0.23700000000000002,True
447,0.3,0.13,0.26,0.24,0.07,0.689269966164141,0.19091941118401312,0.09650036602887571,-0.06791103877636318,2.811316313577929,0.23700000000000002,True
448,0.26,0.13,0.24,0.3,0.07,0.6745907635879638,0.1874605922885071,0.0891740419498965,-0.06093436012210418,3.0764349032772564,0.23700000000000002,True
449,0.25,0.14,0.28,0.27,0.06,0.6671602672822801,0.18570205515767335,0.08890183624108072,-0.0655968497066921,2.830959962071597,0.23700000000000002,True
450,0.22,0.15,0.29,0.28,0.06,0.6632966041922308,0.18478559629384272,0.08669818403135537,-0.06643498152113303,2.7814502550145552,0.23700000000000002,True
451,0.25,0.14,0.27,0.28,0.06,0.6632356263671104,0.1847711210138272,0.08773214756206639,-0.06323937996417395,2.9217731280493706,0.23700000000000002,True
452,0.22,0.15,0.28,0.29,0.06,0.659392625726781,0.18385813182581656,0.08546906532522203,-0.06391792448712252,2.8764721836807805,0.23700000000000002,True
453,0.27,0.14,0.25,0.28,0.06,0.6587458543551232,0.1837043385301227,0.08805502214230307,-0.060253528811156976,3.0488560944849867,0.23700000000000002,True
454,0.19,0.17,0.3,0.28,0.06,0.6567240280411644,0.18322331816904325,0.08501114456290303,-0.06790071276084564,2.698400513325648,0.23700000000000002,True
455,0.19,0.17,0.28,0.3,0.06,0.6489650135959917,0.1813737000152016,0.08245488952882343,-0.06286016023550545,2.8853521743451727,0.23700000000000002,True
456,0.17,0.19,0.28,0.3,0.06,0.6402526000771571,0.17928987836502452,0.080718968828095,-0.061885583737462446,2.8971186427783726,0.23700000000000002,True
457,0.19,0.18,0.25,0.32,0.06,0.634665742749196,0.1779497361706892,0.07890818479257644,-0.05540625405549826,3.2117265316735537,0.23700000000000002,True
458,0.22,0.2,0.19,0.33,0.06,0.6110615700844377,0.1722537530194974,0.07611385032752624,-0.04752728323846567,3.6243130530988523,0.23700000000000002,True
459,0.2,0.19,0.25,0.31,0.05,0.6150182104913477,0.17321240398392956,0.07648317943396214,-0.05053124586224389,3.427827694099088,0.23720000000000002,True
460,0.19,0.2,0.25,0.31,0.05,0.6107315803351927,0.17217372920098262,0.07548316145354468,-0.050255869509546636,3.425942698459856,0.23720000000000002,True
461,0.19,0.25,0.2,0.31,0.05,0.5783227660223675,0.16426060897823502,0.07056364618317164,-0.0431765428346087,3.8043946595596783,0.23720000000000002,True
462,0.24,0.14,0.32,0.23,0.07,0.699782993228578,0.19338426918536156,0.09621055829473187,-0.0792334488009172,2.44068978584109,0.2374,True
463,0.23,0.14,0.32,0.24,0.07,0.6980470988981606,0.1929779777193732,0.09511055820285642,-0.07914121524365791,2.438400486083485,0.2374,True
464,0.25,0.14,0.26,0.29,0.06,0.6593096607961613,0.18383840614645441,0.08658012023556078,-0.06087483043986708,3.0199411615290215,0.2374,True
465,0.2,0.16,0.29,0.29,0.06,0.6572177600272788,0.18334081992062434,0.0846318137325096,-0.06586595629856118,2.7835444928418864,0.2374,True
466,0.26,0.14,0.25,0.29,0.06,0.6570642675163445,0.18330429321215558,0.08673889657333073,-0.059078337166191375,3.102732778285688,0.2374,True
467,0.24,0.15,0.24,0.31,0.06,0.6471166086821163,0.1809322159782396,0.08321153515571153,-0.05521140841933825,3.277080247691465,0.2374,True
468,0.18,0.18,0.27,0.31,0.06,0.6407344650018798,0.1794053226114778,0.08030104599860827,-0.05990170334094258,2.994995344128302,0.2374,True
469,0.23,0.16,0.23,0.32,0.06,0.6388731087177217,0.17895925747120356,0.08099520083128375,-0.052316531094626306,3.420701902951386,0.2374,True
470,0.21,0.18,0.22,0.33,0.06,0.6263473997753255,0.17594871121959477,0.07773740282034362,-0.04884530736478554,3.60216202358147,0.2374,True
471,0.22,0.21,0.18,0.33,0.06,0.6045520915426084,0.17067315558496254,0.07527716747869612,-0.0468475721849827,3.643159028840196,0.2374,True
472,0.27,0.13,0.3,0.23,0.07,0.699862198636779,0.19340280085672013,0.09714565696579741,-0.07552072793441278,2.5609234199210045,0.2376,True
473,0.3,0.13,0.27,0.23,0.07,0.6932145424993272,0.1918454422995064,0.0975696648242028,-0.07024655926763679,2.731029737251363,0.2376,True
474,0.23,0.13,0.3,0.27,0.07,0.6929546214514235,0.19178446737149368,0.09249665341260511,-0.07457844903819977,2.5715802600461686,0.2376,True
475,0.27,0.13,0.23,0.3,0.07,0.6723538167058447,0.1869317339475136,0.08940008028804086,-0.059145530627060405,3.160538623386501,0.2376,True
476,0.2,0.16,0.3,0.28,0.06,0.6611060495119199,0.1842653672342116,0.08590423834658309,-0.06837795787585588,2.694806527693559,0.2376,True
477,0.2,0.16,0.28,0.3,0.06,0.6533281569597436,0.18241451207209725,0.08337477276051317,-0.06334554960331362,2.8796736821201265,0.2376,True
478,0.23,0.15,0.25,0.31,0.06,0.6493544077375835,0.1814666631488291,0.0830981392969548,-0.05701921167874602,3.182552999351112,0.2376,True
479,0.16,0.2,0.28,0.3,0.06,0.6359033284768907,0.1782468638977177,0.07990579205405231,-0.06162138237693371,2.8926138463982203,0.2376,True
480,0.18,0.21,0.25,0.31,0.05,0.6064494930997146,0.17113431346598218,0.0745186486867879,-0.04997990112115347,3.4240626657332736,0.2376,True
481,0.18,0.25,0.21,0.31,0.05,0.5805542988634338,0.1648089272871085,0.07047660733997642,-0.04219257538484711,3.9061120536931573,0.2376,True
482,0.19,0.27,0.19,0.3,0.05,0.5692888201904669,0.162035547164338,0.06988748581440037,-0.04261725563315688,3.802111251815845,0.2376,True
483,0.24,0.14,0.29,0.27,0.06,0.6693816249436475,0.18622831904825743,0.08887901970889961,-0.06737696116233183,2.763976229197635,0.2378,True
484,0.24,0.14,0.27,0.29,0.06,0.6615435440090522,0.18436930318812994,0.08649397890751294,-0.06266655192978432,2.9420687354030473,0.2378,True
485,0.2,0.2,0.23,0.32,0.05,0.6046148206135797,0.17068840751150116,0.07426878185846257,-0.04675407354800709,3.6507708218458927,0.2378,True
486,0.2,0.23,0.2,0.32,0.05,0.5851400377871727,0.16593408830799583,0.07142087406402715,-0.04471275492729043,3.711113049907778,0.2378,True
487,0.18,0.27,0.2,0.3,0.05,0.5715197382578874,0.162585814983206,0.06975503658083008,-0.04163231828366509,3.905278919982661,0.2378,True
488,0.24,0.15,0.33,0.21,0.07,0.7009666583465775,0.1936611510786408,0.09760637660093456,-0.08132919266425642,2.3812009529974523,0.238,True
489,0.21,0.15,0.33,0.24,0.07,0.6957471674081728,0.19243924485709418,0.09442217542832865,-0.08105054523046473,2.3743115399149888,0.238,True
490,0.21,0.19,0.23,0.32,0.05,0.608883319560892,0.17172531647122313,0.07533131228441106,-0.04839805243036588,3.5481865043701495,0.238,True
491,0.19,0.21,0.23,0.32,0.05,0.6003508435201579,0.16965075920681438,0.07324035545891784,-0.045400256390423,3.736779760622707,0.238,True
492,0.19,0.23,0.21,0.32,0.05,0.5873835973572223,0.16648377957018323,0.07128742225426127,-0.043737115213418165,3.806464572659046,0.238,True
493,0.25,0.13,0.31,0.24,0.07,0.7003233955151524,0.19351069555106104,0.09596942663191396,-0.07722917432989496,2.5056683206847934,0.23800000000000002,True
494,0.24,0.13,0.31,0.25,0.07,0.6985914519678904,0.19310541504055712,0.09483191622645719,-0.0771375906536701,2.503389247760611,0.23800000000000002,True
495,0.17,0.23,0.24,0.31,0.05,0.5956957732310217,0.16851583062898134,0.07252814803046076,-0.04733980378838243,3.5597069937652868,0.23800000000000002,True
496,0.17,0.24,0.23,0.31,0.05,0.5892299328222819,0.16693575910880765,0.07149117183588552,-0.04509395899811186,3.7019539383489803,0.23800000000000002,True
497,0.17,0.28,0.21,0.29,0.05,0.5711517347398998,0.16249508084324416,0.06993471037523184,-0.04089980913162061,3.973003402541929,0.23800000000000002,True
498,0.25,0.14,0.25,0.3,0.06,0.6553823739815448,0.18290390409166757,0.08544646916123927,-0.058503169193586,3.1263930931064885,0.2382,True
499,0.21,0.15,0.29,0.29,0.06,0.6615949803782708,0.1843815217729785,0.08557074728143968,-0.06634601460113698,2.7790896390906763,0.23839999999999997,True
500,0.29,0.13,0.29,0.22,0.07,0.6993788328634825,0.19328969891102732,0.09848131469724758,-0.07433215017548267,2.600351240408232,0.2384,True
501,0.24,0.14,0.26,0.3,0.06,0.6576225187078317,0.18343712978050997,0.0853273799220511,-0.060300736022408596,3.0420379895917384,0.2384,True
502,0.26,0.14,0.24,0.3,0.06,0.6531307145030261,0.18236745247586428,0.08563907173632167,-0.057754810689543135,3.1576149293635036,0.2384,True
503,0.18,0.18,0.26,0.32,0.06,0.636861138554562,0.17847671838147194,0.07904938872456373,-0.05765618299417652,3.095534756428443,0.2384,True
504,0.21,0.17,0.23,0.33,0.06,0.6328849371293865,0.17752192533762812,0.07869903258987598,-0.05123738499424624,3.464695268065752,0.2384,True
505,0.19,0.19,0.26,0.31,0.05,0.6172443837422785,0.17375109333483607,0.07654676778021703,-0.05280844329564671,3.2902142629369897,0.2384,True
506,0.19,0.26,0.19,0.31,0.05,0.5718720688036039,0.16267267155618104,0.06966871904074973,-0.042497790152277504,3.827791303342939,0.2384,True
507,0.26,0.13,0.31,0.23,0.07,0.7020550673937074,0.19391563740533946,0.09713239248146321,-0.07732082054621325,2.5079355862427715,0.23840000000000003,True
508,0.23,0.13,0.31,0.26,0.07,0.6968592377346527,0.19269979550666938,0.09372096679300936,-0.07704606945354708,2.50109832822624,0.23840000000000003,True
509,0.31,0.13,0.26,0.23,0.07,0.6909755933270045,0.19132000197531251,0.09783771564263483,-0.06847922635226489,2.793840003260854,0.23840000000000003,True
510,0.28,0.13,0.3,0.22,0.07,0.7015884039135853,0.19380653779001378,0.09836890125965324,-0.07608454817362986,2.5472522666196915,0.2386,True
511,0.3,0.13,0.28,0.22,0.07,0.6971577393191897,0.192769713051838,0.09865663665257249,-0.07257514170839119,2.6561396714372494,0.2386,True
512,0.22,0.13,0.3,0.28,0.07,0.6912270430493068,0.19137903572876658,0.09140095803469284,-0.07448768215208323,2.569270921036629,0.2386,True
513,0.21,0.15,0.3,0.28,0.06,0.6654927163910496,0.18530668684419083,0.0868296734696069,-0.06885396889329931,2.6913000052524843,0.2386,True
514,0.21,0.15,0.28,0.3,0.06,0.6576959256898294,0.1834545948444981,0.08432739815425279,-0.06382967961922559,2.8741268315757194,0.2386,True
515,0.2,0.18,0.26,0.31,0.05,0.6215441804203972,0.17479016000222902,0.07753415235969494,-0.053080295324468674,3.2929387248841318,0.2386,True
516,0.22,0.18,0.23,0.32,0.05,0.6131563410846852,0.17276148855653228,0.07642621616865963,-0.05003243399405344,3.4529898860620234,0.2386,True
517,0.18,0.2,0.26,0.31,0.05,0.6129491417532096,0.17271128669125813,0.07559466555609524,-0.05253600849734563,3.28748398729196,0.2386,True
518,0.2,0.19,0.24,0.32,0.05,0.6111271349202985,0.1722696514499118,0.07527409750054208,-0.04824716914912319,3.5705649572404496,0.2386,True
519,0.19,0.2,0.24,0.32,0.05,0.6068499964094487,0.1712316081961267,0.07425835176602741,-0.047968956372491434,3.569633803713983,0.2386,True
520,0.16,0.23,0.26,0.3,0.05,0.6017508811041463,0.1699916645063939,0.07399160873211554,-0.051742759807080874,3.2853227222551618,0.2386,True
521,0.18,0.22,0.23,0.32,0.05,0.5960913875580267,0.16861236907321198,0.07224781893569959,-0.04516261747562489,3.733449886163379,0.2386,True
522,0.18,0.23,0.22,0.32,0.05,0.5896157307126113,0.16703015749885308,0.07124468417558152,-0.04291013586458703,3.8925571810342388,0.2386,True
523,0.16,0.26,0.23,0.3,0.05,0.5823827922074836,0.16525782863223393,0.0707852525093982,-0.045025013644384715,3.6703559922817264,0.2386,True
524,0.19,0.24,0.2,0.32,0.05,0.5809155112548055,0.16489763359351395,0.07035518585451488,-0.043057127896166336,3.8297406643371557,0.2386,True
525,0.18,0.26,0.2,0.31,0.05,0.5741063683268399,0.16322316943353798,0.06953830804680465,-0.041512072248215626,3.9319446270368745,0.2386,True
526,0.28,0.12,0.28,0.25,0.07,0.6964317910764417,0.19259966108383608,0.09593937066587806,-0.07174924636425362,2.6843440292885314,0.23860000000000003,True
527,0.25,0.12,0.28,0.28,0.07,0.6912782269351503,0.19139105163642522,0.09226798838736082,-0.07017923891359146,2.7271747969805773,0.23860000000000003,True
528,0.28,0.12,0.25,0.28,0.07,0.6846140568605332,0.18982453006793576,0.09265505707198095,-0.06474746714286927,2.931767657398493,0.23860000000000003,True
529,0.25,0.15,0.33,0.2,0.07,0.7027059614054183,0.19406777432593514,0.0987219033751626,-0.08142220194599925,2.3834748961302297,0.2388,True
530,0.2,0.15,0.33,0.25,0.07,0.6940068131172474,0.1920312627199916,0.09341859135555249,-0.08095778934032383,2.3719924208002525,0.2388,True
531,0.18,0.17,0.3,0.29,0.06,0.6550190450734217,0.1828173749207591,0.0839897603872505,-0.06781118802199337,2.6959765822339743,0.239,True
532,0.18,0.17,0.29,0.3,0.06,0.6511450994681829,0.18189398083023423,0.0826904314058555,-0.0652958477776091,2.7856898565701496,0.239,True
533,0.17,0.18,0.29,0.3,0.06,0.6467780696713656,0.1808513215191967,0.0818509886958228,-0.06481334309047182,2.79034089117652,0.239,True
534,0.21,0.18,0.24,0.32,0.05,0.6154088070533914,0.17330695632727533,0.07632379330915781,-0.04908003591651222,3.5311089955614494,0.239,True
535,0.18,0.21,0.24,0.32,0.05,0.602577390798261,0.17019282408889236,0.07327829240857175,-0.04769014463498278,3.5687210720692297,0.239,True
536,0.18,0.24,0.21,0.32,0.05,0.5831504238476062,0.16544618174143944,0.07027025583753745,-0.04207237950933651,3.9324179823184084,0.239,True
537,0.28,0.14,0.31,0.2,0.07,0.7028006105005582,0.19408989393311704,0.09968775162644987,-0.07810001170145775,2.4851455166874747,0.23900000000000002,True
538,0.23,0.14,0.3,0.27,0.06,0.6715914960599816,0.18675139856872747,0.08892723548890885,-0.06941848195859646,2.690225906698916,0.23900000000000002,True
539,0.23,0.14,0.27,0.3,0.06,0.6598511628331702,0.18396714140408243,0.08528226301966126,-0.0620935273970058,2.962742641883693,0.23900000000000002,True
540,0.23,0.15,0.24,0.32,0.06,0.6454402413929896,0.18053153669969801,0.08195433433927012,-0.054689243747387595,3.3010428437003516,0.23900000000000002,True
541,0.24,0.15,0.23,0.32,0.06,0.6431961930389694,0.1799947460806839,0.0821024276317241,-0.053628991018384475,3.3562955905506437,0.23900000000000002,True
542,0.2,0.17,0.24,0.33,0.06,0.6351065492056465,0.1780555850775991,0.0786796822295661,-0.05341759164057169,3.3332761663175106,0.23900000000000002,True
543,0.24,0.14,0.33,0.22,0.07,0.7036852466660874,0.19429659484128692,0.09745117506391712,-0.08169012384519792,2.3784588111223495,0.2394,True
544,0.24,0.13,0.32,0.24,0.07,0.7024995990012552,0.19401954434188484,0.0960584454119441,-0.07959778095316627,2.437499412905016,0.2394,True
545,0.28,0.12,0.29,0.24,0.07,0.7003682797474462,0.19352119494992936,0.09706882415003441,-0.0740693434158306,2.6127029891906495,0.2394,True
546,0.22,0.14,0.33,0.24,0.07,0.7002033927262854,0.1934826233792779,0.09530303108516576,-0.08150435030729952,2.3738932050839208,0.2394,True
547,0.29,0.12,0.28,0.24,0.07,0.6981490796373955,0.1930018542831924,0.09720904407380582,-0.07231441076553968,2.6689265976175864,0.2394,True
548,0.24,0.12,0.29,0.28,0.07,0.6934766039945921,0.1919069130377169,0.0922744608488497,-0.07256977806232456,2.644446740251884,0.2394,True
549,0.24,0.12,0.28,0.29,0.07,0.689559809344428,0.19098750398987918,0.09109374941979012,-0.0700897633440637,2.724898685309301,0.2394,True
550,0.29,0.12,0.24,0.28,0.07,0.6823696066992753,0.18929600556032766,0.09291816487856014,-0.06312568552632847,2.9987160374104147,0.2394,True
551,0.28,0.12,0.24,0.29,0.07,0.6806720674279974,0.1888959556373606,0.09159703731713613,-0.06239960818596546,3.0271977842297724,0.2394,True
552,0.19,0.16,0.3,0.29,0.06,0.6594001416279605,0.18385991876833208,0.08485135658060579,-0.06828838430199269,2.692403995901349,0.2394,True
553,0.19,0.16,0.29,0.3,0.06,0.6555167649545266,0.18293590697833784,0.08356514026961367,-0.0657771014972578,2.7811488012430026,0.2394,True
554,0.24,0.14,0.25,0.31,0.06,0.6537001747334761,0.18250317079569722,0.08417902377087026,-0.057927803360340646,3.1505280747559836,0.2394,True
555,0.25,0.14,0.24,0.31,0.06,0.6514537693353804,0.18196760834180492,0.08433193682189166,-0.05612436409271904,3.242221293433085,0.2394,True
556,0.22,0.16,0.23,0.33,0.06,0.6372025661049492,0.17855863220623802,0.07974936933795902,-0.051956048488869366,3.436724643223992,0.2394,True
557,0.16,0.24,0.24,0.31,0.05,0.5914358952708139,0.1674753158706721,0.07162806596133163,-0.047104035700583635,3.5554345478002647,0.2394,True
558,0.26,0.13,0.27,0.28,0.06,0.6676058804474809,0.18580766325309428,0.08883603686225983,-0.06413274406044744,2.8972355069972338,0.23940000000000003,True
559,0.27,0.13,0.26,0.28,0.06,0.6653581512156364,0.1852747705803086,0.08899873509291611,-0.06234638444866136,2.9717003194126144,0.23940000000000003,True
560,0.18,0.17,0.28,0.31,0.06,0.6472698479433177,0.18096882910967693,0.08140604038818088,-0.06277208321935224,2.882950825087248,0.23940000000000003,True
561,0.17,0.18,0.28,0.31,0.06,0.6429122442864148,0.1799267889068512,0.08055355913647054,-0.06228548385624677,2.888743536489456,0.23940000000000003,True
562,0.25,0.13,0.32,0.23,0.07,0.7042364514250024,0.19442535118163806,0.09718354352635798,-0.07969005222349601,2.439769403543109,0.2396,True
563,0.23,0.13,0.32,0.25,0.07,0.7007624788478786,0.19361339876236427,0.09495985540689199,-0.07950557252446688,2.4352179679327772,0.2396,True
564,0.19,0.19,0.25,0.32,0.05,0.6133594977231425,0.17281070675265986,0.07530230597419088,-0.05053165765287648,3.419850342923051,0.2396,True
565,0.21,0.2,0.21,0.33,0.05,0.5984729965915132,0.1691931962833244,0.07323746999458913,-0.04691982950598017,3.606006203875056,0.2396,True
566,0.16,0.23,0.25,0.31,0.05,0.597898944500447,0.16905324916796238,0.07270306498715143,-0.049426180583871604,3.4203178795313716,0.2396,True
567,0.2,0.21,0.21,0.33,0.05,0.5942271729951771,0.168157320799718,0.07214609815440141,-0.04527363176404209,3.7142441250598868,0.2396,True
568,0.17,0.23,0.23,0.32,0.05,0.5918364520046158,0.1675732346132548,0.07129300867793134,-0.04492448725916409,3.7301090081795367,0.2396,True
569,0.16,0.25,0.23,0.31,0.05,0.5849831748485339,0.16589563615077307,0.07057936050341068,-0.044855260692557186,3.69846554427227,0.2396,True
570,0.19,0.25,0.19,0.32,0.05,0.5744577879192392,0.16330970652404764,0.0694543033648856,-0.042378244554214684,3.853621315416328,0.2396,True
571,0.17,0.29,0.2,0.29,0.05,0.5647309428030838,0.16090969900269325,0.06899731569325585,-0.04008001842439701,4.014711203444614,0.2396,True
572,0.22,0.14,0.29,0.29,0.06,0.665976836839191,0.18542149665834606,0.08654089553424858,-0.06682483106923176,2.7747394747058314,0.23979999999999999,True
573,0.26,0.13,0.26,0.29,0.06,0.6636704167112968,0.18487432640827972,0.08769818510631601,-0.0617736369352192,2.9927706312994617,0.2398,True
574,0.19,0.16,0.31,0.28,0.06,0.6632822038768962,0.18478217789296703,0.0861520458866932,-0.07079130923664079,2.610238175921824,0.2398,True
575,0.23,0.14,0.26,0.31,0.06,0.6559350748453299,0.18303550916114975,0.08410103680036587,-0.059726444376344556,3.0645639644613327,0.2398,True
576,0.19,0.16,0.28,0.31,0.06,0.6516320772687174,0.1820101362341362,0.08229407325872726,-0.06325741888900527,2.8772931211989627,0.2398,True
577,0.21,0.16,0.24,0.33,0.06,0.639432766296733,0.17909341223315245,0.07968625140873956,-0.05368715956271142,3.3358705078065323,0.2398,True
578,0.21,0.18,0.21,0.34,0.06,0.6224528564128604,0.1750095107525551,0.07662661507930657,-0.04712779305804671,3.7135095746367353,0.2398,True
