date,portfolio,ifix
2022-06-21,10016.192679458789,9962.00169274845
2022-06-22,9970.499899385906,9945.499166020378
2022-06-23,9958.003460692129,9925.101193068938
2022-06-24,9931.649856857086,9924.07421179187
2022-06-27,9884.10831626382,9917.629018949576
2022-06-28,9870.227064525516,9893.406426069743
2022-06-29,9835.980002336393,9888.731890601704
2022-06-30,9852.982148174664,9900.170337239404
2022-07-01,9854.524396047675,9887.775735619605
2022-07-04,9833.101975135527,9892.308618497704
2022-07-05,9832.147357495225,9858.311996911974
2022-07-06,9857.015371942305,9875.416547147295
2022-07-07,9904.79988076191,9889.440153551408
2022-07-08,9894.346050445642,9887.386190997271
2022-07-11,9828.773172857334,9868.971354305
2022-07-12,9794.44910572399,9845.917395292177
2022-07-13,9804.679172681974,9820.561581692818
2022-07-14,9834.50281229461,9830.264784103747
2022-07-15,9800.854659784458,9838.268155435388
2022-07-18,9813.607083453822,9844.040498475464
2022-07-19,9799.193291842197,9859.480630778984
2022-07-20,9827.526090377196,9878.56831727347
2022-07-21,9841.343320338949,9883.915702543727
2022-07-22,9853.285348296553,9892.096139612793
2022-07-25,9898.295464691122,9890.750440008358
2022-07-26,9868.750158459237,9894.433407346813
2022-07-27,9894.016524551767,9896.62902249089
2022-07-28,9903.967183105891,9921.630704615394
2022-07-29,9937.02090767793,9965.613833791933
2022-08-01,9978.228074629125,9927.43846080296
2022-08-02,10026.015327568184,9946.313668412535
2022-08-03,10011.29370954753,9937.814513016103
2022-08-04,10042.675052366374,9955.344021021245
2022-08-05,10079.301382308253,9977.370998757
2022-08-08,10127.292378249693,9990.61551591644
2022-08-09,10104.761327538363,10006.834737464631
2022-08-10,10199.593163479294,10032.332203653928
2022-08-11,10275.64784410307,10098.342310566222
2022-08-12,10430.825525262597,10166.937577244928
2022-08-15,10588.61323813292,10277.107879071184
2022-08-16,10624.348179519657,10299.170269954422
2022-08-17,10664.310580251635,10329.97970826649
2022-08-18,10734.50288736151,10343.89707522815
2022-08-19,10776.504255470094,10351.829620264818
2022-08-22,10808.024223621102,10375.27312389998
2022-08-23,10798.094496036094,10381.222532677482
2022-08-24,10879.535182904765,10372.900443018476
2022-08-25,10894.855796429536,10387.596899224807
2022-08-26,10943.96162007742,10413.979694101232
2022-08-29,11000.65493063349,10455.554729248779
2022-08-30,11025.606948128408,10472.51762689416
2022-08-31,11140.778241913698,10539.767193968431
2022-09-01,11049.625218924175,10514.057248894223
2022-09-02,11128.410178956308,10537.217447349505
2022-09-05,11184.707888007031,10555.986415516625
2022-09-06,11093.090196058221,10542.741898357184
2022-09-08,11086.690772250591,10533.392827421108
2022-09-09,11111.595424248273,10553.330429455238
2022-09-12,11132.533160820425,10530.736841359723
2022-09-13,11138.237786665888,10530.134817852477
2022-09-14,11079.643025243075,10513.880183156798
2022-09-15,11038.569012243042,10522.981362060476
2022-09-16,11033.659638485113,10568.841388053728
2022-09-19,11014.899771206383,10566.50412031971
2022-09-20,11074.237785288673,10581.0589239361
2022-09-21,11107.552505871901,10585.414741076773
2022-09-22,11158.261163291096,10604.998211636052
2022-09-23,11148.935875732937,10589.593492480019
2022-09-26,11152.197817236918,10568.381017136422
2022-09-27,11135.354358592409,10551.311880048586
2022-09-28,11159.108178284729,10535.942574040038
2022-09-29,11137.804712200155,10526.52267680899
2022-09-30,11197.520557808733,10591.364149854277
2022-10-03,11194.065796002162,10563.38776334102
2022-10-04,11142.354327244924,10571.10782949278
2022-10-05,11142.702815553099,10576.136496435667
2022-10-06,11211.737274109475,10608.36246064714
2022-10-07,11228.479394343865,10633.966166278891
2022-10-10,11179.378540666463,10618.49062082789
2022-10-11,11206.611793076716,10623.80259295066
2022-10-13,11127.361984939413,10597.66769010663
2022-10-14,11111.344377876041,10594.409680537998
2022-10-17,11123.249700971073,10561.404627081853
2022-10-18,11142.13720842707,10578.261285284776
2022-10-19,11136.254036036175,10575.88860440327
2022-10-20,11100.238784805504,10596.85318771447
2022-10-21,11119.720813074498,10620.579996529514
2022-10-24,11135.515739425815,10599.721652660768
2022-10-25,11086.027134070046,10600.465328757955
2022-10-26,11052.393145490207,10592.072412803976
2022-10-27,11069.541201616003,10596.85318771447
2022-10-28,11068.013938766797,10601.59854947748
2022-10-31,11113.883774680427,10593.666004440809
2022-11-01,11073.760215990906,10585.520980519228
2022-11-03,11103.443204616791,10584.104454619823
2022-11-04,11114.622627410537,10599.367521185915
2022-11-07,11114.926362322136,10578.580003612142
2022-11-08,11104.132215378295,10565.052181272818
2022-11-09,11050.004892063293,10514.659272401472
2022-11-10,10905.831221495073,10416.918985342498
2022-11-11,10865.808207743343,10392.731805610152
2022-11-14,10910.893820584719,10380.266377695383
2022-11-16,10886.116213163667,10320.807703067843
2022-11-17,10698.639262664763,10142.360852890244
2022-11-18,10713.089771239873,10192.895414351533
2022-11-21,10653.677778993258,10155.959501524536
2022-11-22,10643.379348109942,10151.178726614044
2022-11-23,10621.016004789577,10124.087668787914
2022-11-24,10628.281092458128,10123.025274363363
2022-11-25,10583.97332744501,10102.27316993707
2022-11-28,10575.761780521481,10094.588516932796
2022-11-29,10565.02564239086,10097.315329289151
2022-11-30,10645.554999070555,10153.693060085487
2022-12-01,10712.68225402094,10191.478888452128
2022-12-02,10725.235368877697,10247.467074626127
2022-12-05,10696.650473923595,10231.106200487993
2022-12-06,10687.49978940411,10204.581753021626
2022-12-07,10663.899607510028,10185.564892822109
2022-12-08,10587.55657270172,10138.713298699276
2022-12-09,10593.670229667701,10150.399637369372
2022-12-12,10525.073224864154,10081.30858662587
2022-12-13,10415.436508054247,10011.898817555006
2022-12-14,10359.645858931637,9922.303554417613
2022-12-15,10308.186436566604,9866.386194538585
2022-12-16,10334.61938754504,9846.554831946909
2022-12-19,10284.427752194519,9782.421621851328
2022-12-20,10367.879630519408,9843.225996083305
2022-12-21,10473.824949208214,9914.689727708308
2022-12-22,10434.272334725369,9919.718394651198
2022-12-23,10469.703077174003,9986.61383025062
2022-12-26,10484.095158259699,10011.261380900272
2022-12-27,10516.190434108848,10037.715002071669
2022-12-28,10561.631382625234,10094.588516932796
2022-12-29,10671.245255919242,10153.409754905606
2023-01-02,10598.912806521159,10132.05562697207
2023-01-03,10648.303744324074,10111.197283103325
2023-01-04,10613.303478273467,10081.768957543178
2023-01-05,10609.004691361653,10113.499137689858
2023-01-06,10615.145209468355,10096.217521717112
2023-01-09,10548.270734446993,10076.279919682982
2023-01-10,10588.655423255963,10076.421572272922
2023-01-11,10574.192445674998,10054.040463062316
2023-01-12,10580.14195420457,10033.713316405849
2023-01-13,10624.321019665285,10052.871829195306
2023-01-16,10658.526684493287,10060.13152442976
2023-01-17,10736.623930040472,10050.357495723863
2023-01-18,10728.445208024468,10052.836416047821
2023-01-19,10685.83627194238,10003.93085937085
2023-01-20,10718.081880429241,10010.12816018075
2023-01-23,10696.200774825968,9971.846547749317
2023-01-24,10618.116446391597,9957.822941345205
2023-01-25,10648.215420903476,9974.254641778307
2023-01-26,10562.60376206392,9949.11130706386
2023-01-27,10532.144295132288,9949.182133358832
2023-01-30,10522.306843137245,9943.58685605618
2023-01-31,10573.011612949118,9990.544689621469
2023-02-01,10455.233708212932,9940.541325372458
2023-02-02,10513.945500104037,9965.79089952936
2023-02-03,10571.161385706991,9971.24452424207
2023-02-06,10517.666409767262,9955.060715841362
2023-02-07,10531.445721693568,9932.715019778243
2023-02-08,10442.946948258807,9909.696473912905
2023-02-09,10442.154560098257,9885.367641590617
2023-02-10,10426.697621024436,9864.403058279417
2023-02-13,10386.19957818439,9825.023638275947
2023-02-14,10381.05377747022,9840.251291694554
2023-02-15,10419.749822499654,9855.160226785796
2023-02-16,10369.005201359192,9847.369334339066
2023-02-17,10374.71042664066,9906.473877491759
2023-02-22,10344.247700489035,9908.06746912859
2023-02-23,10319.970764424323,9892.62733682507
2023-02-24,10359.008985934162,9926.69478470577
2023-02-27,10401.524611756591,9944.259705858398
2023-02-28,10346.153057660706,9945.39292657792
2023-03-01,10433.125958807836,9946.49073414996
2023-03-02,10440.978430922754,9954.564931776571
2023-03-03,10514.407513395594,9991.288365718658
2023-03-06,10518.555650364622,9957.220917837956
2023-03-07,10540.775099224149,9947.907260049366
2023-03-08,10176.296098837924,9910.015192240271
2023-03-09,9979.173771443075,9886.677928047568
2023-03-10,10085.70087264716,9874.991589377472
2023-03-13,10115.731193793566,9819.180468940898
2023-03-14,10070.879296801188,9826.617229912777
2023-03-15,10037.86994082305,9837.984850255505
2023-03-16,10050.845264151798,9834.762253834358
2023-03-17,10034.666096355617,9830.795981316023
2023-03-20,10007.423445257975,9803.138313130132
2023-03-21,9948.088270838953,9807.60036971326
2023-03-22,9959.197520495054,9803.88198922732
2023-03-23,9947.26697858844,9776.401386778856
2023-03-24,10014.332662858447,9810.3625952171
2023-03-27,10024.584090499144,9799.774064119045
2023-03-28,10017.283654270434,9787.379462499248
2023-03-29,10008.313818786823,9718.748782673054
2023-03-30,9953.072024302639,9689.462109702848
2023-03-31,9988.033695665259,9777.428368055926
2023-04-03,10019.424729234852,9749.629047280094
2023-04-04,10073.111461038108,9777.570020645864
2023-04-05,10054.501401737894,9774.949447731966
2023-04-06,10106.530966281025,9775.374405501787
2023-04-10,10083.578666461166,9776.543039368797
2023-04-11,10128.578416287906,9792.762260916988
2023-04-12,10137.110552111313,9809.406440235001
2023-04-13,10165.34312190719,9808.379458957932
2023-04-14,10188.85312645628,9850.060733547936
2023-04-17,10252.47783368327,9905.694788247085
2023-04-18,10267.098015268224,9948.75717558901
