date,portfolio,ifix
2021-05-07,9247.169695203344,17191.526494749192
2021-05-10,9221.58618762889,17129.23900941835
2021-05-11,9199.140817922938,17087.83438148828
2021-05-12,9129.425265312928,17037.82384978786
2021-05-13,9137.503979394136,17016.82063009659
2021-05-14,9158.895196843,17007.793458309512
2021-05-17,9134.368651396573,16917.52174043872
2021-05-18,9134.214711794693,16899.647940300303
2021-05-19,9128.219991125225,16858.664580386965
2021-05-20,9147.232174492821,16889.65787018927
2021-05-21,9125.585806602598,16875.094033039448
2021-05-24,9099.47014943719,16867.691752174043
2021-05-25,9099.113035014447,16845.785815304065
2021-05-26,9093.518651629985,16780.609635001354
2021-05-27,9122.456910768944,16806.607889748142
2021-05-28,9201.34014884814,16920.651159991572
2021-05-31,9198.242739688087,16949.778834291217
2021-06-01,9128.440143298678,16920.29007312009
2021-06-02,9190.695080032141,16982.818283031924
2021-06-04,9195.997251928646,17017.783528420547
2021-06-07,9205.79100775898,17016.278999789367
2021-06-08,9216.149551826253,17029.157764872263
2021-06-09,9213.874546118866,17043.119790569614
2021-06-10,9203.614430148893,17039.08765383805
2021-06-11,9170.343938991384,17023.801642945265
2021-06-14,9148.678698205065,16982.878464177174
2021-06-15,9136.286754162189,16967.291547558147
2021-06-16,9117.982960632538,16944.181987783228
2021-06-17,9107.549248992058,16927.993259711733
2021-06-18,9102.746171696439,16930.821773538348
2021-06-21,9064.78531304365,16917.943008455448
2021-06-22,9021.556097241672,16836.09665091927
2021-06-23,8984.919200483211,16733.30725483706
2021-06-24,8966.04794692071,16737.881021875844
2021-06-25,8812.688854687092,16399.843529022357
2021-06-28,8775.45185857284,16284.055005566755
2021-06-29,8859.760718268051,16526.344296331958
2021-06-30,8911.480526317519,16579.243523004243
2021-07-01,8767.39294777891,16574.067944512986
2021-07-02,8749.496560430469,16611.01916769476
2021-07-05,8741.680645452634,16583.456203171547
2021-07-06,8797.015221707923,16618.96307886739
2021-07-07,8777.79664226123,16624.13865735865
2021-07-08,8716.811810499652,16622.21286071074
2021-07-12,8863.568007965134,16838.082628712422
2021-07-13,8959.294228388593,16994.011976047903
2021-07-14,8988.665432105869,17036.379502301927
2021-07-15,9034.255928003358,17083.802244756716
2021-07-16,9022.959338057166,17099.56970481148
2021-07-19,9006.949805900886,17068.45605271868
2021-07-20,9035.866911275954,17089.399091264706
2021-07-21,9023.087069124838,17077.784130231998
2021-07-22,9000.982219542042,17056.118917943008
2021-07-23,8967.67859296056,17020.61204224716
2021-07-26,8943.445515246302,17003.400234706463
2021-07-27,8905.493687231838,16956.09785454217
2021-07-28,8898.55567649888,16952.486985827338
2021-07-29,8884.580714302057,16964.523214876775
2021-07-30,8909.512747317367,16995.877591550565
2021-08-02,8868.301659895114,16926.909999097283
2021-08-03,8832.747883517737,16854.391719074414
2021-08-04,8796.83723869751,16806.54770860289
2021-08-05,8803.511671569082,16736.49685553516
2021-08-06,8802.047748456605,16721.69229380435
2021-08-09,8756.600672191975,16667.348719646136
2021-08-10,8679.104424983883,16582.854391719073
2021-08-11,8643.79813535702,16489.092167423943
2021-08-12,8589.773918561305,16383.233532934131
2021-08-13,8630.52622742941,16496.31390485361
2021-08-16,8576.970919189778,16399.96389131285
2021-08-17,8495.571694968454,16298.859567297566
2021-08-18,8503.321270717854,16269.37080612644
2021-08-19,8445.835636455195,16192.519483645772
2021-08-20,8489.13706956078,16281.045948304396
2021-08-23,8516.09444033424,16365.84118195769
2021-08-24,8507.269761917207,16372.882375951614
2021-08-25,8537.935771566881,16374.988716035263
2021-08-26,8568.26122127635,16390.635813799538
2021-08-27,8582.059602227571,16436.734571058885
2021-08-30,8574.5450366204,16496.795354015587
2021-08-31,8628.317908041108,16548.85204465441
2021-09-01,8603.298472483384,16554.268347726655
2021-09-02,8550.892228492517,16522.251978455148
2021-09-03,8540.909559771295,16448.951343544064
2021-09-06,8532.944244671755,16447.206090331896
2021-09-08,8471.670092914463,16339.722564920412
2021-09-09,8481.813857743933,16370.114043270241
2021-09-10,8503.595069311172,16416.87479312731
2021-09-13,8498.30132058931,16414.407366172178
2021-09-14,8486.238999423378,16419.2820389372
2021-09-15,8533.905395679265,16435.049498991964
2021-09-16,8506.379775840916,16415.490626786624
2021-09-17,8503.3683247754,16428.429573014775
2021-09-20,8397.378474832274,16252.45990431198
2021-09-21,8368.87970254072,16245.11780459182
2021-09-22,8341.733036850606,16263.954503054192
2021-09-23,8345.893823054363,16281.286672885384
2021-09-24,8330.884558472826,16305.479493274757
2021-09-27,8329.910296989852,16319.682243553096
2021-09-28,8265.533590107338,16250.835013390306
2021-09-29,8269.420711995572,16251.075737971294
2021-09-30,8330.800806344294,16343.213071344746
2021-10-01,8310.681184265086,16336.894051093792
2021-10-04,8285.83822534277,16293.383083080069
2021-10-05,8280.389771450346,16296.693046068667
2021-10-06,8254.706647894542,16315.108476514306
2021-10-07,8230.818574157378,16314.265940480847
2021-10-08,8272.619795307952,16348.027562964522
2021-10-11,8299.057851062691,16411.7593957813
2021-10-13,8327.247221936905,16416.57388740108
2021-10-14,8297.238782955594,16445.521018264975
2021-10-15,8376.502114209392,16513.284987813317
2021-10-18,8384.79244261177,16535.0705623928
2021-10-19,8353.220540260663,16489.994884602653
2021-10-20,8388.042044196081,16479.94463334637
2021-10-21,8345.214128139982,16399.0009929889
2021-10-22,8274.631015281688,16323.413474558422
2021-10-25,8216.871059538273,16297.05413294015
2021-10-26,8104.077843361041,16210.634008365178
2021-10-27,8080.41760744371,16133.241055577288
2021-10-28,8050.912835778857,16092.016971082958
2021-10-29,8050.422479354853,16102.548671501218
2021-11-01,8015.0638237481135,16087.804290915656
2021-11-03,7941.252434133983,16038.094664941471
2021-11-04,7915.518437935204,15980.501308939909
2021-11-05,7873.876694263187,15977.4320705323
2021-11-08,7827.804240564767,15890.470315650107
2021-11-09,7759.369586633112,15810.730298197575
2021-11-10,7763.395709366299,15810.79047934282
2021-11-11,7713.505959263289,15778.774110071314
2021-11-12,7705.881013725739,15753.979478229472
2021-11-16,7645.5336351983415,15723.347275298649
2021-11-17,7642.860406318479,15668.883338849937
2021-11-18,7601.990704953957,15593.055095838472
2021-11-19,7609.127560217913,15611.771432010351
2021-11-22,7553.996308765156,15535.341377546412
2021-11-23,7521.1437386697335,15428.098576715915
2021-11-24,7477.26597411968,15327.35533957211
2021-11-25,7463.630401221017,15321.99921764511
2021-11-26,7481.1851877567715,15295.158426864864
2021-11-29,7573.634115166874,15429.001293894624
2021-11-30,7576.819214163113,15517.106490536515
2021-12-01,7473.045749912909,15534.498841512954
2021-12-02,7471.482994138123,15544.007462462008
2021-12-03,7567.180616203273,15711.31104624921
2021-12-06,7654.36890093767,15906.478500285859
2021-12-07,7739.266158609191,16013.540757680617
2021-12-08,7804.727221339122,16087.68392862516
2021-12-09,7824.6744942793775,16062.708753347575
2021-12-10,7837.480416107569,16092.077152228207
2021-12-13,7830.794811656566,16091.95678993771
2021-12-14,7800.51512156655,16060.722775554419
2021-12-15,7872.516935655033,16105.317004182589
2021-12-16,7978.4951833621735,16136.671380856376
2021-12-17,8005.2809526102965,16217.193753197123
2021-12-20,8005.984440171154,16219.119549845034
2021-12-21,8037.567350812323,16268.407907802482
2021-12-22,8120.017793684044,16288.86949718653
2021-12-23,8122.598242994027,16396.95483405049
2021-12-27,8231.919930718053,16511.780459182137
2021-12-28,8273.44676576869,16658.261366713807
2021-12-29,8284.95047498894,16786.44720609033
2021-12-30,8413.078780100059,16879.54743778774
2022-01-03,8242.806621050328,16785.36394547588
2022-01-04,8221.977437551974,16774.04989016941
2022-01-05,8132.102875271825,16610.83862425902
2022-01-06,8137.923636623367,16593.68699786357
2022-01-07,8115.129867232805,16607.408298979928
2022-01-10,8062.469684737294,16562.693708061262
2022-01-11,7923.263914094567,16576.354828032378
2022-01-12,7979.726687203862,16635.753618391358
2022-01-13,7946.853182151613,16637.679415039267
2022-01-14,8012.966659438784,16747.810910841636
2022-01-17,8067.900689537468,16825.74549393675
2022-01-18,8069.495880355976,16862.87726055427
2022-01-19,8056.16617020526,16893.20855775885
2022-01-20,8043.097209029205,16878.163271447054
2022-01-21,8063.880578217869,16912.40634309271
2022-01-24,8047.405662841361,16849.3966840189
2022-01-25,8039.9073854799135,16806.24680287666
2022-01-26,7993.524559026423,16687.870490175428
2022-01-27,7932.5388436873445,16652.243252189088
2022-01-28,7888.565351037004,16669.57542202028
2022-01-31,7970.580640373333,16711.82258598381
2022-02-01,7962.386229822461,16709.956970481147
2022-02-02,7899.400447127286,16676.25552914272
2022-02-03,7893.292811497781,16655.67357746818
2022-02-04,7909.459706876785,16681.671832214965
2022-02-07,7898.682594208304,16643.938254144974
2022-02-08,7850.89705716268,16625.46264255409
2022-02-09,7839.879056189527,16632.624198838505
2022-02-10,7837.5911886976555,16616.194746186018
2022-02-11,7857.779295722771,16626.2449974423
2022-02-14,7800.49144904606,16568.832184876475
2022-02-15,7784.018487518637,16555.65251406734
2022-02-16,7775.611189051112,16534.950200102307
2022-02-17,7779.307806192726,16529.05244786808
2022-02-18,7774.476252188948,16559.203201636927
2022-02-21,7725.844486773326,16499.202599825476
2022-02-22,7702.367073013054,16449.613336141785
2022-02-23,7695.297787091871,16425.420515752412
2022-02-24,7613.646752834796,16307.58583335841
2022-02-25,7750.216381407497,16496.5546294346
2022-03-02,7685.462614448596,16469.051846056627
2022-03-03,7670.474523878237,16501.790389071102
2022-03-04,7665.78585860558,16499.984954713687
2022-03-07,7599.920717857385,16434.628230975235
2022-03-08,7583.461110603952,16403.634941172928
2022-03-09,7587.654498341167,16398.158456955436
2022-03-10,7591.154754790434,16395.87157343604
2022-03-11,7540.4603220990375,16367.947522041344
2022-03-14,7509.212661737894,16276.412000120361
2022-03-15,7536.882094377279,16295.609785454217
2022-03-16,7519.855913672829,16310.955977492249
2022-03-17,7510.909104522763,16300.123371347756
2022-03-18,7494.5269183705705,16364.276472181265
2022-03-21,7478.056927160635,16370.17422441549
2022-03-22,7490.432657608849,16432.58207203683
2022-03-23,7494.243220585181,16457.07579815244
2022-03-24,7497.197317919005,16445.581199410222
2022-03-25,7588.103688162261,16539.4036048506
2022-03-28,7601.633893406523,16539.34342370535
2022-03-29,7648.123854767857,16622.333223001235
2022-03-30,7680.087181064193,16683.23654199139
2022-03-31,7734.667475688238,16730.177835284205
2022-04-01,7850.439022995635,16842.957301477447
2022-04-04,7900.116931558454,16893.990912647067
2022-04-05,7849.842596543468,16884.42211055276
2022-04-06,7892.810060064919,16874.13113471549
2022-04-07,7918.506306376552,16882.91758192158
2022-04-08,7916.8185676093235,16903.860620467607
2022-04-11,7906.11617931314,16896.337977311705
2022-04-12,7914.902354843282,16904.703156501066
2022-04-13,7902.05930119839,16872.325700358077
2022-04-14,7913.772738726064,16902.47645412692
2022-04-18,7919.469743561304,16862.215267956548
2022-04-19,7936.4038432634925,16883.098125357326
2022-04-20,7957.295613225464,16900.129389462283
2022-04-22,7965.087664976636,16912.647067673697
2022-04-25,7969.044824829295,16882.676857340593
2022-04-26,7959.129987343783,16862.696717118524
2022-04-27,8003.241230562313,16857.942406643997
2022-04-28,7989.845011592186,16879.788162368728
2022-04-29,8014.968343124555,16929.317244907168
2022-05-02,7931.121289831785,16839.64733848885
2022-05-03,7935.3296526942295,16819.96810399302
2022-05-04,7931.761060151799,16777.961664610477
2022-05-05,7898.914975631786,16745.162940450755
2022-05-06,7840.020038357477,16726.506785424128
2022-05-09,7803.897620570276,16668.97361056781
2022-05-10,7804.317037197503,16658.863178166277
2022-05-11,7769.809375608704,16633.226010290975
2022-05-12,7756.465789833473,16584.659826076488
2022-05-13,7805.830229233038,16681.431107633976
2022-05-16,7771.286367355331,16661.932416573887
2022-05-17,7799.581883288754,16710.017151626394
2022-05-18,7787.497108944732,16715.07236782716
2022-05-19,7806.389157134042,16725.30316251918
2022-05-20,7821.554959014795,16757.861162097917
2022-05-23,7844.673565328768,16786.748111816567
2022-05-24,7839.095440024977,16797.15944994433
2022-05-25,7852.055524854893,16809.677128155745
2022-05-26,7852.677856959352,16824.782595612796
2022-05-27,7865.0129520117325,16889.958775915507
2022-05-30,7906.9559119549995,16926.669274516295
2022-05-31,7935.523969179878,16973.791111244846
2022-06-01,7914.2026582891585,16989.618752444858
2022-06-02,7929.32533707504,17008.696175488218
2022-06-03,7890.089217039041,17032.828814732344
2022-06-06,7797.964783399886,17026.991243643366
2022-06-07,7753.152068601887,17000.391177444104
2022-06-08,7724.062120666877,16987.933680377937
2022-06-09,7703.141142494207,16957.782926609092
2022-06-10,7669.572633179251,16932.807751331507
2022-06-13,7587.777870949919,16866.006680107123
2022-06-14,7589.7800263640165,16858.363674660726
2022-06-15,7581.599531311317,16877.080010832608
2022-06-17,7563.274828168089,16862.87726055427
2022-06-20,7580.67302321242,16918.424457617428
2022-06-21,7607.007924145495,16929.437607197662
2022-06-22,7568.0718580336925,16901.39319351247
2022-06-23,7557.171455737891,16866.728853850087
2022-06-24,7553.595648608511,16864.98360063792
2022-06-27,7521.510681869869,16854.030632202932
2022-06-28,7497.540249477636,16812.86672885385
2022-06-29,7506.265672006049,16804.922817681218
2022-06-30,7508.896484717023,16824.361327596063
2022-07-01,7486.422786671956,16803.297926759544
2022-07-04,7486.803764035216,16811.001113351187
2022-07-05,7497.282096261123,16753.22721391388
2022-07-06,7508.073664705336,16782.294707068275
2022-07-07,7536.897162007395,16806.126440586166
2022-07-08,7546.11600886961,16802.635934161826
2022-07-11,7503.466356088027,16771.341738633284
2022-07-12,7487.205184359195,16732.163813077364
2022-07-13,7480.837291955632,16689.074113080373
2022-07-14,7490.636780205228,16705.563746878102
2022-07-15,7486.655424008468,16719.164685703967
2022-07-18,7476.153598127737,16728.97421237926
2022-07-19,7485.533234172443,16755.213191707036
2022-07-20,7498.868843543652,16787.650828995276
2022-07-21,7516.581059704726,16796.7381819276
2022-07-22,7514.488528222547,16810.640026479705
2022-07-25,7559.444557479824,16808.35314296031
2022-07-26,7565.256599088095,16814.611982066017
2022-07-27,7558.111263075504,16818.343213071345
2022-07-28,7566.819225785229,16860.831101615862
2022-07-29,7605.566764564353,16935.57608401288
2022-08-01,7619.723632088189,16870.700809436403
2022-08-02,7662.920620336012,16902.777359853157
2022-08-03,7664.757282485012,16888.33388499383
2022-08-04,7689.738133105896,16918.123551891193
2022-08-05,7712.312757569192,16955.556224234948
2022-08-08,7750.384995675056,16978.063972557396
2022-08-09,7776.345084143014,17005.62693708061
2022-08-10,7839.098596128385,17048.95736165859
2022-08-11,7874.412722634278,17161.13501639936
2022-08-12,7993.137001029669,17277.705894743172
2022-08-15,8098.038476771688,17464.929437607196
2022-08-16,8144.36728618269,17502.422291096198
2022-08-17,8186.4958549509165,17554.779887461256
2022-08-18,8239.01243275317,17578.431077543406
2022-08-19,8276.70594748265,17591.911654078776
2022-08-22,8313.605848332396,17631.75157223242
2022-08-23,8306.099798678837,17641.86200463395
2022-08-24,8358.189935547247,17627.719435500858
2022-08-25,8359.267783108055,17652.694610778442
2022-08-26,8397.900895224964,17697.529563987602
2022-08-29,8449.706660619706,17768.18222850781
2022-08-30,8479.919851371276,17797.00899708121
2022-08-31,8570.028189779656,17911.292991905633
2022-09-01,8476.18116766764,17867.60148045617
2022-09-02,8576.181436293278,17906.95994944784
2022-09-05,8606.323045836169,17938.855956428848
2022-09-06,8528.045585138361,17916.3482081064
2022-09-08,8517.484301206623,17900.46038576114
2022-09-09,8543.798638182596,17934.34237053531
2022-09-12,8565.766294787689,17895.9467998676
2022-09-13,8541.150169174556,17894.923720398398
2022-09-14,8493.422686728618,17867.300574729936
2022-09-15,8480.682864172215,17882.767129058462
2022-09-16,8489.741265409883,17960.701712153583
2022-09-19,8491.317637700704,17956.729756567267
2022-09-20,8520.079733616374,17981.464207263863
2022-09-21,8542.90798734071,17988.866488129268
2022-09-22,8589.164769382163,18022.146661450966
2022-09-23,8559.213177216005,17995.967863268437
2022-09-26,8571.214405547991,17959.919357265368
2022-09-27,8554.879113753017,17930.91204525622
2022-09-28,8575.758413716756,17904.793428218938
2022-09-29,8562.178665483954,17888.785243583185
2022-09-30,8624.325295123017,17998.976920530797
2022-10-03,8608.467106461254,17951.433815785513
2022-10-04,8551.344043887715,17964.5533054494
2022-10-05,8541.945006414382,17973.099028074503
2022-10-06,8604.05122661057,18027.86387024945
2022-10-07,8612.845676538496,18071.37483826317
2022-10-10,8592.490216375583,18045.075677790148
2022-10-11,8624.764454147045,18054.102849577226
2022-10-13,8596.62842456329,18009.689164384796
2022-10-14,8581.516146062877,18004.152499022053
2022-10-17,8575.775550096952,17948.06367165167
2022-10-18,8592.01370241712,17976.709896789333
2022-10-19,8595.992790953067,17972.67776005777
2022-10-20,8570.694729774135,18008.30499804411
2022-10-21,8583.934335886463,18048.62636535973
2022-10-24,8587.099762429083,18013.179670809135
2022-10-25,8543.726136017698,18014.443474859327
2022-10-26,8530.29510934759,18000.18054343574
2022-10-27,8542.983428263415,18008.30499804411
2022-10-28,8552.24088494283,18016.369271507236
2022-10-31,8590.73492201824,18002.888694971865
2022-11-01,8544.615419363276,17989.04703156501
2022-11-03,8567.918461186364,17986.639785755124
2022-11-04,8572.264814223352,18012.57785935666
2022-11-07,8571.793350090706,17977.25152709656
2022-11-08,8567.331549983173,17954.26232961213
2022-11-09,8530.037710202203,17868.624559925374
2022-11-10,8432.946778349915,17702.524599043118
2022-11-11,8393.499775000091,17661.420876839285
