run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
37,79,"['B3SA3', 'BBAS3', 'BRFS3', 'BRKM5', 'CPLE6', 'GGPS3', 'ISAE4', 'ITSA4', 'SMFT3', 'VALE3']",4.235395640701956,0.20000000000000004,0.004031151346943417,0.19025432587400715,0.4208865011147153,"{'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Materiais Básicos': 2, 'Consumo não Cíclico': 1, 'Bens Industriais': 1, 'Consumo Cíclico': 1}",94,True
38,80,"['CPLE6', 'CSMG3', 'GMAT3', 'GOAU4', 'IGTI11', 'ITUB4', 'MOTV3', 'PETR3', 'POMO4', 'UNIP6']",3.79898756327704,0.18000000000000005,-0.001075060970058805,0.1006072523118792,0.29997233488069747,"{'Materiais Básicos': 2, 'Bens Industriais': 2, 'Financeiro e Outros': 2, 'Utilidade Pública': 2, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",63,True
39,81,"['DIRR3', 'FLRY3', 'IGTI11', 'NATU3', 'NEOE3', 'RADL3', 'RDOR3', 'SMFT3', 'STBP3', 'VBBR3']",4.177032381296886,0.18000000000000005,0.048656499113865416,0.11085048790448895,0.2504485520677272,"{'Saúde': 3, 'Consumo Cíclico': 2, 'Bens Industriais': 1, 'Financeiro e Outros': 1, 'Utilidade Pública': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo não Cíclico': 1}",110,True
40,82,"['ALUP11', 'BBDC4', 'DIRR3', 'ECOR3', 'FLRY3', 'JHSF3', 'PETR3', 'PRIO3', 'UNIP6', 'VIVA3']",3.8031547276080766,0.18000000000000005,0.3593624811368991,0.34882239763686723,0.2409748543985715,"{'Consumo Cíclico': 3, 'Petróleo, Gás e Biocombustíveis': 2, 'Materiais Básicos': 1, 'Financeiro e Outros': 1, 'Saúde': 1, 'Utilidade Pública': 1, 'Bens Industriais': 1}",53,True
41,83,"['BRKM5', 'CMIN3', 'CPLE6', 'CXSE3', 'GGBR4', 'ITUB4', 'JBSS3', 'TAEE4', 'UGPA3', 'USIM3']",4.566828084173073,0.26000000000000006,-0.004337798237563976,0.06755251922382646,0.2838794209118355,"{'Materiais Básicos': 4, 'Utilidade Pública': 2, 'Financeiro e Outros': 2, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo não Cíclico': 1}",143,True
42,84,"['ALUP11', 'BRSR6', 'CURY3', 'ECOR3', 'GOAU4', 'MULT3', 'POMO3', 'RDOR3', 'USIM5', 'VULC3']",3.9294980467323093,0.18000000000000005,0.17063447669432086,0.2317097349190875,0.29689212899064243,"{'Consumo Cíclico': 2, 'Bens Industriais': 2, 'Financeiro e Outros': 2, 'Materiais Básicos': 2, 'Utilidade Pública': 1, 'Saúde': 1}",84,True
43,85,"['ABEV3', 'AESB3', 'BRFS3', 'EQTL3', 'SBSP3', 'SMFT3', 'SUZB3', 'TAEE11', 'VBBR3', 'VULC3']",4.504875264853808,0.26000000000000006,0.1446168305839642,0.2080274602072282,0.38484020572041444,"{'Utilidade Pública': 4, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Petróleo, Gás e Biocombustíveis': 1, 'Materiais Básicos': 1}",148,True
44,86,"['ASAI3', 'B3SA3', 'BBDC4', 'COGN3', 'ITSA3', 'ITSA4', 'KLBN11', 'LREN3', 'UNIP6', 'VULC3']",3.8793886232890307,0.30000000000000004,0.34379540034484113,0.30938458112201933,0.41334771758307665,"{'Financeiro e Outros': 4, 'Consumo Cíclico': 3, 'Materiais Básicos': 2, 'Consumo não Cíclico': 1}",57,True
45,87,"['ALOS3', 'BBAS3', 'DIRR3', 'ISAE4', 'PETR4', 'SMFT3', 'STBP3', 'TIMS3', 'UNIP6', 'VULC3']",4.29231220803876,0.18000000000000005,0.3849672537380122,0.3634226038853344,0.37049264145926775,"{'Consumo Cíclico': 3, 'Financeiro e Outros': 2, 'Utilidade Pública': 1, 'Materiais Básicos': 1, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Comunicações': 1}",58,True
46,88,"['B3SA3', 'BBDC4', 'CPLE3', 'ITSA3', 'NTCO3', 'POMO4', 'SMFT3', 'TAEE4', 'VULC3', 'WEGE3']",4.2242818875517365,0.22000000000000003,0.4820168928651971,0.32365336815830864,0.40306910981319244,"{'Financeiro e Outros': 3, 'Consumo Cíclico': 2, 'Utilidade Pública': 2, 'Bens Industriais': 2, 'Consumo não Cíclico': 1}",96,True
47,89,"['ABEV3', 'CPLE3', 'CPLE6', 'CXSE3', 'KLBN3', 'NTCO3', 'POMO4', 'UNIP6', 'VIVA3', 'VIVT3']",3.657716844351625,0.16000000000000006,0.24410913506980508,0.2079518392982665,0.33327237049135155,"{'Materiais Básicos': 2, 'Consumo não Cíclico': 2, 'Utilidade Pública': 2, 'Bens Industriais': 1, 'Financeiro e Outros': 1, 'Consumo Cíclico': 1, 'Comunicações': 1}",91,True
48,90,"['ABEV3', 'ASAI3', 'CPFE3', 'EMBJ3', 'ITUB4', 'KLBN11', 'ODPV3', 'POMO4', 'TIMS3', 'UNIP6']",4.205288651899929,0.16000000000000006,0.061921706254785436,0.12081286534301867,0.2965767978617797,"{'Materiais Básicos': 2, 'Bens Industriais': 2, 'Consumo não Cíclico': 2, 'Saúde': 1, 'Comunicações': 1, 'Financeiro e Outros': 1, 'Utilidade Pública': 1}",63,True
49,91,"['BRAV3', 'CMIG4', 'COGN3', 'DIRR3', 'GMAT3', 'ITSA4', 'MULT3', 'POMO4', 'RADL3', 'TTEN3']",4.016865422181748,0.16000000000000006,0.3140014062628904,0.2516635031708753,0.28049548635013993,"{'Financeiro e Outros': 2, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Utilidade Pública': 1, 'Saúde': 1, 'Petróleo, Gás e Biocombustíveis': 1}",111,True
