run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors
15,57,"['BBDC4', 'GRND3', 'HYPE3', 'IGTI11', 'ISAE4', 'ITSA4', 'PETR3', 'PETR4', 'POMO4', 'UGPA3']",5.66178135869641,0.22000000000000003,0.3899773145286778,0.4094426677152489,0.43004977580349385,"{'Financeiro e Outros': 3, 'Petróleo, Gás e Biocombustíveis': 3, 'Utilidade Pública': 1, 'Bens Industriais': 1, 'Consumo Cíclico': 1, 'Saúde': 1}"
16,58,"['ABEV3', 'CURY3', 'GGPS3', 'GUAR3', 'ITUB4', 'MGLU3', 'PRIO3', 'SUZB3', 'TAEE11', 'UNIP6']",5.687226227130655,0.18000000000000005,0.2768289211762412,0.21726125918318012,0.44833485625966357,"{'Consumo Cíclico': 3, 'Materiais Básicos': 2, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
17,59,"['ABCB4', 'AESB3', 'GMAT3', 'RAIL3', 'RECV3', 'SBSP3', 'SLCE3', 'SUZB3', 'TAEE4', 'UGPA3']",5.652736401303644,0.20000000000000004,0.09993683135339225,0.09412126055056688,0.3686076763916342,"{'Utilidade Pública': 3, 'Consumo não Cíclico': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1}"
18,60,"['ASAI3', 'BBDC4', 'BEEF3', 'BPAN4', 'BRFS3', 'POMO3', 'SANB4', 'SLCE3', 'STBP3', 'TIMS3']",5.813016166492074,0.30000000000000004,0.3053253223697206,0.25125154855711374,0.43046215344635486,"{'Consumo não Cíclico': 4, 'Financeiro e Outros': 3, 'Bens Industriais': 2, 'Comunicações': 1}"
19,61,"['ASAI3', 'BBDC3', 'BRKM5', 'DXCO3', 'ENGI11', 'ITSA4', 'ITUB3', 'RDOR3', 'SANB4', 'SBSP3']",5.320211994225955,0.26000000000000006,0.09539319882355812,0.15260712258260922,0.45524509339452085,"{'Financeiro e Outros': 4, 'Utilidade Pública': 2, 'Materiais Básicos': 2, 'Saúde': 1, 'Consumo não Cíclico': 1}"
20,62,"['GGBR4', 'KLBN4', 'MILS3', 'MOTV3', 'PETR3', 'SBFG3', 'SBSP3', 'UGPA3', 'UNIP3', 'VIVT3']",5.458144918015247,0.20000000000000004,0.014319185453312872,0.08618823548551699,0.26367676693164066,"{'Materiais Básicos': 3, 'Bens Industriais': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Comunicações': 1, 'Utilidade Pública': 1, 'Consumo Cíclico': 1}"
21,63,"['CMIN3', 'CPLE6', 'CXSE3', 'DASA3', 'FRAS3', 'GUAR3', 'KLBN11', 'SAPR11', 'SBFG3', 'USIM5']",5.569107947026323,0.20000000000000004,0.02973733104353412,0.019709758125006305,0.3159026811549987,"{'Materiais Básicos': 3, 'Utilidade Pública': 2, 'Consumo Cíclico': 2, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Saúde': 1}"
22,64,"['ABCB4', 'AESB3', 'ALOS3', 'BBDC3', 'CMIN3', 'DXCO3', 'ITSA4', 'KLBN3', 'NEOE3', 'STBP3']",5.716933373281167,0.30000000000000004,0.11136697485673008,0.22095288452638398,0.45732368593275763,"{'Financeiro e Outros': 4, 'Materiais Básicos': 3, 'Utilidade Pública': 2, 'Bens Industriais': 1}"
23,65,"['AESB3', 'BRKM5', 'CPFE3', 'CSMG3', 'EGIE3', 'FRAS3', 'JHSF3', 'PRIO3', 'SAPR11', 'USIM3']",6.357478555159209,0.32000000000000006,0.08776657985539672,0.12812351264555344,0.20984393383930328,"{'Utilidade Pública': 5, 'Materiais Básicos': 2, 'Consumo Cíclico': 1, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
24,66,"['ALPA4', 'BBDC4', 'FLRY3', 'JHSF3', 'LREN3', 'SLCE3', 'SOMA3', 'TIMS3', 'USIM5', 'VAMO3']",5.981032151367593,0.22000000000000008,0.3633173114061079,0.27602417757400527,0.3610818679614842,"{'Consumo Cíclico': 4, 'Financeiro e Outros': 1, 'Saúde': 1, 'Consumo não Cíclico': 1, 'Comunicações': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1}"
