run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
23,65,"['AZZA3', 'BLAU3', 'BRKM5', 'CGRA4', 'DEXP3', 'EZTC3', 'INTB3', 'LIGT3', 'RAIL3', 'STBP3', 'USIM3', 'VIVA3', 'VULC3', 'ZAMP3']",4.042351917089488,0.26530612244897955,0.20910436831050422,0.17206591479893024,0.3229643051956835,"{'Consumo Cíclico': 6, 'Materiais Básicos': 3, 'Bens Industriais': 2, 'Saúde': 1, 'Tecnologia da Informação': 1, 'Utilidade Pública': 1}",68,True
24,66,"['ARML3', 'BEEF3', 'BRAV3', 'CMIN3', 'CURY3', 'DXCO3', 'PINE4', 'RAPT4', 'RDOR3', 'SAPR11', 'SCAR3', 'TAEE3', 'UGPA3', 'UNIP3']",4.422052781330891,0.14285714285714285,0.1612433546451325,0.06363321485495012,0.35444656306577466,"{'Materiais Básicos': 3, 'Bens Industriais': 2, 'Utilidade Pública': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Financeiro e Outros': 2, 'Saúde': 1, 'Consumo Cíclico': 1, 'Consumo não Cíclico': 1}",58,True
25,67,"['BPAN4', 'DASA3', 'ECOR3', 'FLRY3', 'HYPE3', 'ODPV3', 'RENT3', 'SANB3', 'SBFG3', 'SIMH3', 'SMFT3', 'SOJA3', 'TAEE11', 'VAMO3']",4.312148599055239,0.2040816326530612,0.022788606036350398,0.07568786389999765,0.21947036601854078,"{'Saúde': 4, 'Financeiro e Outros': 3, 'Consumo Cíclico': 3, 'Bens Industriais': 2, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1}",86,True
26,68,"['BLAU3', 'BMOB3', 'BRSR6', 'CAML3', 'EUCA4', 'KEPL3', 'KLBN3', 'LAVV3', 'MBRF3', 'MDIA3', 'TAEE3', 'UNIP3', 'VVEO3', 'WEGE3']",4.062853021705496,0.1530612244897959,0.1994087369991761,0.2112588185785737,0.29950026342059777,"{'Materiais Básicos': 3, 'Consumo não Cíclico': 3, 'Saúde': 2, 'Bens Industriais': 2, 'Consumo Cíclico': 1, 'Tecnologia da Informação': 1, 'Utilidade Pública': 1, 'Financeiro e Outros': 1}",51,True
27,69,"['ALUP11', 'CLSC4', 'CPLE3', 'ECOR3', 'ELMD3', 'EQTL3', 'KLBN3', 'MATD3', 'MOTV3', 'SLCE3', 'SOMA3', 'SYNE3', 'VAMO3', 'WIZC3']",4.510206222685695,0.173469387755102,0.05693291680747818,0.04835057856716921,0.18978164185021593,"{'Utilidade Pública': 4, 'Bens Industriais': 3, 'Financeiro e Outros': 2, 'Comunicações': 1, 'Consumo não Cíclico': 1, 'Saúde': 1, 'Materiais Básicos': 1, 'Consumo Cíclico': 1}",126,True
28,70,"['BMGB4', 'BRAV3', 'CSNA3', 'CYRE3', 'DESK3', 'ELMD3', 'EQTL3', 'EZTC3', 'GRND3', 'MILS3', 'POMO3', 'RAIZ4', 'TRIS3', 'VIVA3']",4.570162475634322,0.20408163265306123,0.18857736114315404,0.15575083055851036,0.22030760705229036,"{'Consumo Cíclico': 5, 'Bens Industriais': 2, 'Comunicações': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Utilidade Pública': 1, 'Financeiro e Outros': 1, 'Materiais Básicos': 1}",88,True
29,71,"['ALPA4', 'AMER3', 'BAZA3', 'BBAS3', 'BBDC4', 'EZTC3', 'FIQE3', 'GGBR3', 'JALL3', 'MDNE3', 'RAIL3', 'RAIZ4', 'TKNO4', 'TUPY3']",4.194159711359965,0.18367346938775508,0.15526098401578722,0.07025747063550306,0.33400606104239283,"{'Consumo Cíclico': 4, 'Financeiro e Outros': 3, 'Materiais Básicos': 2, 'Bens Industriais': 2, 'Comunicações': 1, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",72,True
30,72,"['AZZA3', 'BRFS3', 'CMIN3', 'EUCA4', 'INTB3', 'MDIA3', 'NEOE3', 'NTCO3', 'PSSA3', 'RANI3', 'SOJA3', 'SULA11', 'SUZB3', 'UGPA3']",4.783843949240771,0.20408163265306123,0.1777353395914263,0.13318738722264947,0.3248688985649061,"{'Consumo não Cíclico': 4, 'Materiais Básicos': 4, 'Financeiro e Outros': 2, 'Consumo Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Utilidade Pública': 1, 'Tecnologia da Informação': 1}",64,True
31,73,"['AZZA3', 'ENGI11', 'EUCA4', 'FIQE3', 'ONCO3', 'PORT3', 'RADL3', 'RAIL3', 'SAPR11', 'SHUL4', 'SIMH3', 'TEND3', 'UNIP3', 'ZAMP3']",4.426969876938142,0.16326530612244897,0.1719284345466545,0.17500872334740133,0.3218254917286145,"{'Consumo Cíclico': 3, 'Bens Industriais': 3, 'Materiais Básicos': 2, 'Utilidade Pública': 2, 'Saúde': 2, 'Comunicações': 1, 'Financeiro e Outros': 1}",51,True
32,74,"['ANIM3', 'AZUL4', 'CMIN3', 'CRFB3', 'CSMG3', 'ENAT3', 'ISAE4', 'JHSF3', 'POMO3', 'RAIZ4', 'RANI3', 'SANB3', 'SULA11', 'SUZB3']",4.45395120721723,0.1530612244897959,0.22724933378507525,0.11347966676021365,0.32507390947177506,"{'Materiais Básicos': 3, 'Bens Industriais': 2, 'Utilidade Pública': 2, 'Consumo Cíclico': 2, 'Financeiro e Outros': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo não Cíclico': 1}",84,True
