TICKER,PRECO,ULTIMO DIVIDENDO,DY,VALOR PATRIMONIAL COTA,P/VP,LIQUIDEZ MEDIA DIARIA,PERCENTUAL EM CAIXA,CAGR DIVIDENDOS 3 ANOS,CAGR VALOR COTA 3 ANOS,PATRIMONIO,N COTISTAS,GESTAO,N COTAS,SETOR
TRXF11,82.78,0.9708436325731384,0.5018082702669995,95.75,0.08855425417295724,1.70779065462371,-0.40858705316316857,-0.42811975510550254,-0.9549967184590658,2.2294134866833777,2.231946838295939,,1.8180447175192744,Imóveis Comerciais - Outros
AROA11,1.15,-0.49202880524670345,-0.19481510133327257,0.94,-2.11122154111293,-0.5441957564945105,-0.6884019284046707,1.051461426078284,,-0.5701732407598796,-0.4860608839591968,,2.064624265312327,Imóveis Industriais e Logísticos
BLMG11,32.08,-0.402517656214398,-0.08881532187077941,46.04,0.5598550061350237,-0.5004002241826708,1.3004165428229544,-1.1349472377657865,-0.883683018393178,-0.54029093029089,-0.4483622909142844,,-0.48121449614333944,Imóveis Industriais e Logísticos
BPRP11,107.5,-0.27368409672070027,-0.36948262114099395,125.57,-0.3744962128410853,-0.5451438997766502,-0.8707218862288967,0.22960602654403958,0.028652842425401705,-0.5643929279432573,-0.5243634275495259,Passiva,-0.532591637053386,Imóveis Industriais e Logísticos
BRCO11,113.3,-0.2772962525943553,-0.18204870453669492,115.05,-1.075259627073167,0.2091380745098449,-0.44066946662824164,0.048056021421273,0.3734666484081814,0.44057305352928244,0.30929970781645877,,-0.2726554038961645,Imóveis Industriais e Logísticos
BTLG11,100.54,-0.30137729175205585,-0.18533701886308612,107.04,-0.8416718223291395,1.619905248236587,1.8153660420211497,0.10466838861009267,0.6146059247524862,3.2666094661494975,2.530037942324687,,0.5282636096339346,Imóveis Industriais e Logísticos
BTSG11,145.92,-0.2556233173524249,-0.2766360989840656,156.14,-0.7832748711431332,-0.5454686413422509,-0.7927835836475482,0.26474473721296216,0.5608487612362398,-0.5899865726743042,-0.5247419233563385,,-0.5415540801532249,Imóveis Industriais e Logísticos
CXTL11,184.0,-0.25817253615765906,-0.2882419142536817,411.44,2.0197787857851934,-0.5449996506751279,-0.43510244501528816,-2.9372800332455697,-0.7661852181362396,-0.6422199957881088,-0.5219717833896756,,-0.5512340204414488,Imóveis Industriais e Logísticos
CYLD11,115.56,3.842314738079533,-0.04548694486421286,127.67,-0.6664809687711195,-0.5453965953841341,2.90708681542939,,,-0.5701742388650443,-0.5246291657895092,,-0.5342753830310131,Imóveis Industriais e Logísticos
EURO11,305.99,-0.0388939649331202,-0.203326032530991,394.36,0.09267939664696888,-0.5400980899614427,0.01165103942422743,0.4804573777082923,1.1926259856635302,-0.5685403013286249,-0.5137761744883705,,-0.5472471029914782,Imóveis Industriais e Logísticos
FIIB11,434.98,0.15375434832848403,-0.20216545100402938,594.01,0.38466415257700315,-0.5138051120027403,-0.8234022025187923,-0.4409577020545661,0.1499904400763576,-0.43908535727322057,-0.44065588195476696,,-0.5429575656072124,Imóveis Industriais e Logísticos
FIIP11,126.69,-0.1544829528900827,-0.11202695241001147,199.96,0.968633664437071,-0.522884348181928,-0.5506181434840725,-0.10811602599616062,-0.7062843787895653,-0.5560007327796976,-0.49027041926075143,,-0.5391818521760229,Imóveis Industriais e Logísticos
GARE11,8.17,-0.4764464464285387,-0.13388457116778837,9.19,-0.5496870663991058,0.9932670720181741,-0.7148452810661997,-0.1208050048488271,0.5232187467748675,0.7490306214213086,2.7084992889898767,,3.5696968790500283,Imóveis Industriais e Logísticos
GGRC11,9.65,-0.4723526697717295,-0.12885538455095474,11.02,-0.491290115213099,1.6404996761104234,-0.20824631428743443,0.2618165113238853,0.4003452301663046,0.5926150903809025,1.7215716237134884,,2.7868752334788214,Imóveis Industriais e Logísticos
HDEL11,3.32,3.18796528219875,5.727907101713186,4.5,0.3262672013909963,-0.545484973185435,1.5871181558900582,,,-0.6504726342462975,-0.5245808497458759,,-0.5405408545549648,Imóveis Industriais e Logísticos
