TICKER,SETOR,DY,P/L,P/VP,P/ATIVOS,MARGEM BRUTA,MARGEM EBIT,MARG. LIQUIDA,P/EBIT,EV/EBIT,DIVIDA LIQUIDA / EBIT,DIV. LIQ. / PATRI.,PSR,P/CAP. GIRO,P. AT CIR. LIQ.,LIQ. CORRENTE,ROE,ROA,ROIC,PATRIMONIO / ATIVOS,PASSIVOS / ATIVOS,GIRO ATIVOS,CAGR RECEITAS 5 ANOS,CAGR LUCROS 5 ANOS,VPA,LPA,PEG RATIO
ETER,Bens Industriais,-0.5643492278087474,0.29757649882017767,0.7283404859819264,0.7515048301748207,-0.6907276759187508,-0.25540530289710567,0.04109696640032415,0.7439556268128417,1.0384313625293264,-0.8286700176284062,-0.6156498323144056,0.9421042459771979,-0.19693760153472153,0.6398098936333394,-0.08632884967849445,0.11668097269443885,-0.21835214218061544,-0.6339910823456145,0.9764412527446782,-0.9575236800026069,0.7571454754026328,-0.1888958717414284,,0.4975781243523328,-0.18829246426433574,-0.37120989675336813
EUCA,Materiais Básicos,-0.8416012518190138,0.0915871034023209,0.3306096098981174,0.342000731132347,0.6717872229680446,0.05855491091321602,0.3656500557314336,-0.1812797083151291,0.04021429007008967,-0.1703662091679442,-0.45626433437649744,0.3189519233916507,-0.3937318942541599,0.3594088818899113,-0.27850414495774634,0.344529595018262,0.31619095211445464,-0.07887493399522029,0.5817303455478268,-0.4577506212933918,-0.14425548324696888,-0.014742076768880638,0.9189877460769658,1.283588027752896,0.5532328982103007,-0.23569681491010014
EVEN,Consumo Cíclico,-0.1720575188121011,-3.2107498238472347,0.5279576076944187,0.5582915572264925,-0.9445642655617426,-0.6856574924823697,-0.6496590758907833,0.3050943368354609,0.2563630503760844,-0.1781865766873418,-0.4404427031772566,0.13612092157902853,-0.6612101329345064,-0.08289090532025814,1.8077631954063067,-0.43796706642841854,-0.7043549494814969,-0.2723076648793324,-0.11375832138445194,-0.0736452728584967,-0.9820141467490162,-1.0458997550075588,-1.0805963927055628,-0.22645356284316773,-0.3738179345821557,-0.5209654956353805
EZTC,Consumo Cíclico,0.5681744233049669,0.17987336049452063,0.6587656494905519,0.21502300958782708,-0.42142947859942614,0.8261736368679803,1.2495923059217395,0.16206427773896304,0.1454780291316473,-0.12522612162573554,-0.5010009569812827,-1.5405330274926712,-0.45462986636413877,0.40009434028117685,3.437879701233949,-0.14533271250802438,0.08140597004710433,-0.07966292057277412,1.712832464960927,-1.74766568195455,-1.406389525101027,-0.04294385494578825,-0.22498352032559774,1.1472461550368733,0.1534043864296207,0.22361786127633143
FESA,Materiais Básicos,-0.33667528451646406,-0.24566545288616518,0.18254949761033223,-0.8958014193214106,-0.41108714580647676,-0.7198939880941757,0.8659918362780552,3.183814787999665,1.1204268682827274,0.4459776882057913,-0.8292723127874196,-1.0577257094771813,-0.2626800619030051,-0.7007132429672582,0.6241965269464408,0.3475657087301421,0.5539729921115797,-0.6559510093932838,1.3667357834319678,-1.2335690416518004,-0.40005148713800076,-0.2597846396832473,-0.4920762843251329,-0.16299010955971222,0.22510141234286574,-0.17443487062894464
FHER,Materiais Básicos,,0.7707439753763757,0.6911037963379421,1.1473177928733458,-1.5752449604098322,-1.705039230323505,-2.1837956299478374,-1.1991182706019459,-0.4762398943580698,-0.11399329172522449,,1.125928721897776,-0.6179329960855264,0.8657358668963209,-1.3123155163928721,-1.4868162445664357,-3.3106768874126042,3.006606062354858,-2.3555552189873548,2.445159520273767,2.714904350245042,2.759408491781076,,-2.208763306071504,-3.1051279306200947,-0.22986234402618058
FIQE,Comunicações,-0.030651599874353983,0.7501823241353772,0.44055824851565495,0.14237823477596356,0.41681973375434694,0.5116876138580545,-0.38286406768510306,-0.39857237148406405,-0.2493653323437777,-0.02800462057972878,-0.5488482262571438,0.4070906267208865,0.5738679952669388,0.10753831590653296,0.8090311156925252,0.5311747845540453,-0.24738878670024556,-0.44685565765595714,0.7303065959366714,-0.6485659150204985,0.7929656697536859,1.0672187997065976,0.5869383022922191,0.10435500521648104,-0.4298667591943056,-0.3834999095460966
FLRY,Saúde,1.3887722424272828,-0.3555392441069899,0.21217151944023455,0.23142969003664257,-0.1911242311620531,0.30783834094436885,0.5896010513814199,0.3596238941743364,0.4327863042114094,-0.37603411161604333,0.18233915065510772,0.1710574750346468,0.3247421158401807,0.3827586942267599,0.5516125766311175,0.5484209257553294,0.4467626946983895,0.06646596806121452,0.013412953991171296,-0.0352416989419469,-0.6022560054557344,-0.24928761758263848,-0.10182343099479199,0.27432118756541723,0.6419011592627453,0.06122892769351023
FRAS,Bens Industriais,-0.47247954428706773,-0.6377092952304337,-0.21779575204568022,-0.286179320811693,0.24804912331437312,0.10056292479368545,0.1909130437316405,0.8523730800670047,0.9058027642213373,-0.37125766849767033,-0.27303859632168703,-0.24712393573454905,-0.18649643797882634,-0.15093472970755917,0.45841404326895757,0.2175583123517104,0.0014986295838429985,0.029873618727071928,-0.039790150609646684,0.060227311156466026,-0.07752074729637294,0.006657323361770405,0.9396818937449584,-0.08792807127013254,0.08517759054956153,-0.6387420214979982
GGBR,Materiais Básicos,-0.7448237747526917,-0.13355805141647514,0.36708818828786155,0.29726089436895814,-0.929901606612097,-0.4361969744584427,0.0632656402649635,0.010858258428267951,0.13096801450764667,-0.15032250518831053,-0.5391549962455912,0.5056200770009839,-0.41206836462428037,0.3594088818899113,0.22981273825043683,0.2832380494596818,0.1929766222977625,-0.3480411599759425,0.9230370576713663,-0.8287942136387175,0.4632600259942323,-0.37835362173858605,0.4502950999363394,1.2064170183355916,0.36436651971683526,-0.2363450894527579
