date,value
2021-11-25,139.769488201
2021-11-26,139.810379162
2021-11-29,139.851282087
2021-11-30,139.892196978
2021-12-01,139.933123839
2021-12-02,139.974062674
2021-12-03,140.015013485
2021-12-06,140.055976278
2021-12-07,140.096951054
2021-12-08,140.137937818
2021-12-09,140.18663435
2021-12-10,140.235347804
2021-12-13,140.284078185
2021-12-14,140.332825499
2021-12-15,140.381589753
2021-12-16,140.430370951
2021-12-17,140.479169101
2021-12-20,140.527984207
2021-12-21,140.576816276
2021-12-22,140.625665314
2021-12-23,140.674531327
2021-12-24,140.72341432
2021-12-27,140.772314299
2021-12-28,140.82123127
2021-12-29,140.87016524
2021-12-30,140.919116214
2021-12-31,140.968084197
2022-01-03,141.017069197
2022-01-04,141.066071218
2022-01-05,141.115090268
2022-01-06,141.16412635
2022-01-07,141.213179472
2022-01-10,141.26224964
2022-01-11,141.311336859
2022-01-12,141.360441136
2022-01-13,141.409562475
2022-01-14,141.458700884
2022-01-17,141.507856368
2022-01-18,141.557028933
2022-01-19,141.606218585
2022-01-20,141.65542533
2022-01-21,141.704649174
2022-01-24,141.753890123
2022-01-25,141.803148182
2022-01-26,141.852423358
2022-01-27,141.901715656
2022-01-28,141.951025084
2022-01-31,142.000351645
2022-02-01,142.049695347
2022-02-02,142.099056196
2022-02-03,142.156134545
2022-02-04,142.213235821
2022-02-07,142.270360034
2022-02-08,142.327507192
2022-02-09,142.384677305
2022-02-10,142.441870382
2022-02-11,142.499086433
2022-02-14,142.556325466
2022-02-15,142.61358749
2022-02-16,142.670872516
2022-02-17,142.728180552
2022-02-18,142.785511608
2022-02-21,142.842865692
2022-02-22,142.900242815
2022-02-23,142.957642984
2022-02-24,143.01506621
2022-02-25,143.072512502
2022-03-02,143.129981869
2022-03-03,143.18747432
2022-03-04,143.244989864
2022-03-07,143.302528512
2022-03-08,143.360090272
2022-03-09,143.417675153
2022-03-10,143.475283164
2022-03-11,143.532914316
2022-03-14,143.590568617
2022-03-15,143.648246077
2022-03-16,143.705946704
2022-03-17,143.768802248
2022-03-18,143.831685285
2022-03-21,143.894595826
2022-03-22,143.957533883
2022-03-23,144.020499469
2022-03-24,144.083492595
2022-03-25,144.146513274
2022-03-28,144.209561517
2022-03-29,144.272637337
2022-03-30,144.335740746
2022-03-31,144.398871756
2022-04-01,144.462030378
2022-04-04,144.525216626
2022-04-05,144.58843051
2022-04-06,144.651672044
2022-04-07,144.714941239
2022-04-08,144.778238107
2022-04-11,144.84156266
2022-04-12,144.904914912
2022-04-13,144.968294872
2022-04-14,145.031702555
2022-04-18,145.095137971
2022-04-19,145.158601134
2022-04-20,145.222092054
2022-04-22,145.285610745
2022-04-25,145.349157218
2022-04-26,145.412731486
2022-04-27,145.476333561
2022-04-28,145.539963454
2022-04-29,145.603621179
2022-05-02,145.667306747
2022-05-03,145.73102017
2022-05-04,145.794761461
2022-05-05,145.863691766
2022-05-06,145.932654661
2022-05-09,146.001650161
2022-05-10,146.070678281
2022-05-11,146.139739037
2022-05-12,146.208832444
2022-05-13,146.277958518
2022-05-16,146.347117274
2022-05-17,146.416308728
2022-05-18,146.485532894
2022-05-19,146.554789789
2022-05-20,146.624079428
2022-05-23,146.693401827
2022-05-24,146.762757
2022-05-25,146.832144964
2022-05-26,146.901565734
2022-05-27,146.971019325
2022-05-30,147.040505754
2022-05-31,147.110025034
2022-06-01,147.179577183
2022-06-02,147.249162215
2022-06-03,147.318780147
2022-06-06,147.388430993
2022-06-07,147.458114769
2022-06-08,147.527831491
2022-06-09,147.597581175
2022-06-10,147.667363835
2022-06-13,147.737179488
2022-06-14,147.807028149
2022-06-15,147.876909834
2022-06-17,147.949424234
2022-06-20,148.021974193
2022-06-21,148.094559729
2022-06-22,148.167180858
2022-06-23,148.239837599
2022-06-24,148.312529968
2022-06-27,148.385257983
2022-06-28,148.458021662
2022-06-29,148.530821022
2022-06-30,148.603656081
2022-07-01,148.676526856
2022-07-04,148.749433364
2022-07-05,148.822375624
2022-07-06,148.895353652
2022-07-07,148.968367467
2022-07-08,149.041417085
2022-07-11,149.114502525
2022-07-12,149.187623803
2022-07-13,149.260780938
2022-07-14,149.333973948
2022-07-15,149.407202848
2022-07-18,149.480467658
2022-07-19,149.553768395
2022-07-20,149.627105077
