date,value
2022-03-17,113076
2022-03-18,115311
2022-03-21,116155
2022-03-22,117272
2022-03-23,117457
2022-03-24,119053
2022-03-25,119081
2022-03-28,118738
2022-03-29,120014
2022-03-30,120260
2022-03-31,119999
2022-04-01,121570
2022-04-04,121280
2022-04-05,118885
2022-04-06,118228
2022-04-07,118862
2022-04-08,118322
2022-04-11,116953
2022-04-12,116147
2022-04-13,116782
2022-04-14,116182
2022-04-18,115687
2022-04-19,115057
2022-04-20,114344
2022-04-22,111078
2022-04-25,110685
2022-04-26,108213
2022-04-27,109349
2022-04-28,109919
2022-04-29,107876
2022-05-02,106639
2022-05-03,106528
2022-05-04,108344
2022-05-05,105304
2022-05-06,105135
2022-05-09,103250
2022-05-10,103110
2022-05-11,104397
2022-05-12,105688
2022-05-13,106924
2022-05-16,108233
2022-05-17,108789
2022-05-18,106247
2022-05-19,107005
2022-05-20,108488
2022-05-23,110346
2022-05-24,110581
2022-05-25,110580
2022-05-26,111890
2022-05-27,111942
2022-05-30,111032
2022-05-31,111351
2022-06-01,111360
2022-06-02,112393
2022-06-03,111102
2022-06-06,110186
2022-06-07,110070
2022-06-08,108368
2022-06-09,107094
2022-06-10,105481
2022-06-13,102598
2022-06-14,102063
2022-06-15,102807
2022-06-17,99825
2022-06-20,99853
2022-06-21,99685
2022-06-22,99522
2022-06-23,98080
2022-06-24,98672
2022-06-27,100764
2022-06-28,100591
2022-06-29,99622
2022-06-30,98542
2022-07-01,98954
2022-07-04,98609
2022-07-05,98295
2022-07-06,98719
2022-07-07,100730
2022-07-08,100289
2022-07-11,98212
2022-07-12,98271
2022-07-13,97881
2022-07-14,96121
2022-07-15,96551
2022-07-18,96916
2022-07-19,98245
2022-07-20,98287
2022-07-21,99033
2022-07-22,98925
2022-07-25,100270
2022-07-26,99772
2022-07-27,101438
2022-07-28,102597
2022-07-29,103165
2022-08-01,102225
2022-08-02,103362
2022-08-03,103775
2022-08-04,105892
2022-08-05,106472
2022-08-08,108402
2022-08-09,108651
2022-08-10,110236
2022-08-11,109718
2022-08-12,112764
2022-08-15,113032
2022-08-16,113512
2022-08-17,113708
2022-08-18,113813
2022-08-19,111496
2022-08-22,110501
2022-08-23,112857
2022-08-24,112898
2022-08-25,113532
2022-08-26,112299
2022-08-29,112323
2022-08-30,110431
2022-08-31,109523
2022-09-01,110405
2022-09-02,110864
2022-09-05,112203
2022-09-06,109764
2022-09-08,109916
2022-09-09,112300
2022-09-12,113407
2022-09-13,110794
2022-09-14,110547
2022-09-15,109954
2022-09-16,109280
2022-09-19,111824
2022-09-20,112517
2022-09-21,111936
2022-09-22,114070
2022-09-23,111716
2022-09-26,109114
2022-09-27,108376
2022-09-28,108451
2022-09-29,107664
2022-09-30,110037
2022-10-03,116134
2022-10-04,116230
2022-10-05,117198
2022-10-06,117561
2022-10-07,116375
2022-10-10,115941
2022-10-11,114827
2022-10-13,114300
2022-10-14,112072
2022-10-17,113624
2022-10-18,115743
2022-10-19,116274
2022-10-20,117171
2022-10-21,119929
2022-10-24,116013
2022-10-25,114626
2022-10-26,112764
2022-10-27,114641
2022-10-28,114539
2022-10-31,116037
2022-11-01,116929
2022-11-03,116896
2022-11-04,118155
2022-11-07,115342
2022-11-08,116160
2022-11-09,113580
2022-11-10,109775
2022-11-11,112253
2022-11-14,113161
2022-11-16,110243
2022-11-17,109703
2022-11-18,108880
2022-11-21,109748
2022-11-22,109037
2022-11-23,108683
2022-11-24,111831
2022-11-25,108977
2022-11-28,108782
2022-11-29,110910
2022-11-30,112486
2022-12-01,110926
2022-12-02,111924
2022-12-05,109401
2022-12-06,109533
2022-12-07,109361
2022-12-08,107245
2022-12-09,107689
2022-12-12,105264
2022-12-13,103892
2022-12-14,103803
2022-12-15,103738
2022-12-16,102825
2022-12-19,104530
2022-12-20,106979
2022-12-21,107313
2022-12-22,107317
2022-12-23,109698
2022-12-26,108738
2022-12-27,108347
2022-12-28,110237
2022-12-29,110031
2023-01-02,106376
2023-01-03,104166
2023-01-04,105334
2023-01-05,107518
2023-01-06,108836
2023-01-09,109227
2023-01-10,110912
2023-01-11,111763
2023-01-12,111877
2023-01-13,110916
2023-01-16,109213
2023-01-17,111439
2023-01-18,112452
2023-01-19,113006
2023-01-20,112301
2023-01-23,111709
2023-01-24,113028
2023-01-25,114195
2023-01-26,114109
2023-01-27,112502
2023-01-30,111888
2023-01-31,113532
2023-02-01,112303
2023-02-02,109935
2023-02-03,108490
2023-02-06,108456
2023-02-07,107920
2023-02-08,109882
2023-02-09,107783
2023-02-10,108150
2023-02-13,108846
2023-02-14,107659
2023-02-15,109442
2023-02-16,109905
2023-02-17,109303
2023-02-22,107152
2023-02-23,107720
2023-02-24,105873
2023-02-27,105711
2023-02-28,104932
2023-03-01,104385
2023-03-02,103326
2023-03-03,103866
2023-03-06,104700
2023-03-07,104228
2023-03-08,106540
2023-03-09,105071
2023-03-10,103618
2023-03-13,103121
2023-03-14,102932
2023-03-15,102675
2023-03-16,103435
2023-03-17,101982
2023-03-20,100923
2023-03-21,100998
2023-03-22,100221
2023-03-23,97926
2023-03-24,98829
2023-03-27,99670
2023-03-28,101185
2023-03-29,101793
2023-03-30,103713
2023-03-31,101882
2023-04-03,101506
2023-04-04,101869
2023-04-05,100978
2023-04-06,100822
2023-04-10,101847
2023-04-11,106214
2023-04-12,106890
2023-04-13,106458
2023-04-14,106279
2023-04-17,106016
2023-04-18,106163
2023-04-19,103913
2023-04-20,104367
2023-04-24,103947
2023-04-25,103220
2023-04-26,102312
2023-04-27,102923
2023-04-28,104432
2023-05-02,101927
2023-05-03,101797
2023-05-04,102174
2023-05-05,105148
2023-05-08,106042
2023-05-09,107114
2023-05-10,107448
2023-05-11,108256
2023-05-12,108464
2023-05-15,109029
2023-05-16,108194
2023-05-17,109460
2023-05-18,110108
2023-05-19,110745
2023-05-22,110213
2023-05-23,109929
2023-05-24,108800
2023-05-25,110054
2023-05-26,110906
2023-05-29,110333
2023-05-30,108967
2023-05-31,108335
2023-06-01,110565
2023-06-02,112558
2023-06-05,112696
2023-06-06,114610
2023-06-07,115488
2023-06-09,117019
2023-06-12,117336
2023-06-13,116743
2023-06-14,119069
2023-06-15,119221
2023-06-16,118758
2023-06-19,119858
2023-06-20,119622
2023-06-21,120420
2023-06-22,118934
2023-06-23,118977
2023-06-26,118243
2023-06-27,117523
2023-06-28,116681
2023-06-29,118383
2023-06-30,118087
2023-07-03,119673
2023-07-04,119076
2023-07-05,119549
2023-07-06,117426
2023-07-07,118898
2023-07-10,117942
2023-07-11,117220
2023-07-12,117666
2023-07-13,119264
2023-07-14,117711
2023-07-17,118219
2023-07-18,117841
2023-07-19,117552
2023-07-20,118083
2023-07-21,120217
2023-07-24,121342
2023-07-25,122008
2023-07-26,122560
2023-07-27,119990
2023-07-28,120187
2023-07-31,121943
2023-08-01,121248
2023-08-02,120859
2023-08-03,120586
2023-08-04,119508
2023-08-07,119380
2023-08-08,119090
2023-08-09,118409
2023-08-10,118350
2023-08-11,118065
2023-08-14,116810
2023-08-15,116171
2023-08-16,115592
2023-08-17,114982
2023-08-18,115409
2023-08-21,114429
2023-08-22,116156
2023-08-23,118135
2023-08-24,117026
2023-08-25,115837
2023-08-28,117121
2023-08-29,118404
2023-08-30,117535
2023-08-31,115742
2023-09-01,117893
2023-09-04,117777
2023-09-05,117331
2023-09-06,115985
2023-09-08,115313
2023-09-11,116883
2023-09-12,117968
2023-09-13,118176
2023-09-14,119392
2023-09-15,118758
2023-09-18,118288
2023-09-19,117846
2023-09-20,118695
2023-09-21,116145
2023-09-22,116009
2023-09-25,115925
2023-09-26,114193
2023-09-27,114327
2023-09-28,115731
2023-09-29,116565
2023-10-02,115057
2023-10-03,113419
2023-10-04,113607
2023-10-05,113284
2023-10-06,114170
2023-10-09,115156
2023-10-10,116737
2023-10-11,117051
2023-10-13,115754
2023-10-16,116534
2023-10-17,115908
2023-10-18,114060
2023-10-19,114004
2023-10-20,113155
2023-10-23,112785
2023-10-24,113762
2023-10-25,112830
2023-10-26,114777
2023-10-27,113301
2023-10-30,112532
2023-10-31,113144
2023-11-01,115053
2023-11-03,118160
2023-11-06,118487
2023-11-07,119268
2023-11-08,119099
2023-11-09,119012
2023-11-10,120636
2023-11-13,120376
2023-11-14,123328
2023-11-16,124576
2023-11-17,125062
2023-11-20,126095
2023-11-21,125607
2023-11-22,126035
2023-11-23,126576
2023-11-24,125542
2023-11-27,125683
2023-11-28,126538
2023-11-29,126101
2023-11-30,127331
2023-12-01,128103
2023-12-04,126803
2023-12-05,126903
2023-12-06,125623
2023-12-07,126010
2023-12-08,127094
2023-12-11,126916
2023-12-12,126403
2023-12-13,129465
2023-12-14,130842
2023-12-15,130197
2023-12-18,131084
2023-12-19,131851
2023-12-20,130804
2023-12-21,132182
2023-12-22,132753
2023-12-26,133533
2023-12-27,134194
2023-12-28,134185
2024-01-02,132697
2024-01-03,132834
2024-01-04,131226
2024-01-05,132023
2024-01-08,132427
2024-01-09,131447
2024-01-10,130841
2024-01-11,130649
2024-01-12,130988
2024-01-15,131521
2024-01-16,129294
2024-01-17,128524
2024-01-18,127316
2024-01-19,127636
2024-01-22,126602
2024-01-23,128263
2024-01-24,127816
2024-01-25,128169
2024-01-26,128967
2024-01-29,128503
2024-01-30,127402
2024-01-31,127752
2024-02-01,128481
2024-02-02,127182
2024-02-05,127593
2024-02-06,130416
2024-02-07,129608
2024-02-08,128217
2024-02-09,128026
2024-02-14,127018
2024-02-15,127804
2024-02-16,128726
2024-02-19,129036
2024-02-20,129916
2024-02-21,130032
2024-02-22,130241
2024-02-23,129419
2024-02-26,129609
2024-02-27,131689
2024-02-28,130155
2024-02-29,129020
2024-03-01,129180
2024-03-04,128341
2024-03-05,128098
2024-03-06,128890
2024-03-07,128340
2024-03-08,127071
2024-03-11,126124
2024-03-12,127668
2024-03-13,128006
2024-03-14,127690
2024-03-15,126742
2024-03-18,126954
2024-03-19,127529
2024-03-20,129125
2024-03-21,128159
2024-03-22,127027
2024-03-25,126931
2024-03-26,126863
2024-03-27,127691
2024-03-28,128106
2024-04-01,126990
2024-04-02,127549
2024-04-03,127318
2024-04-04,127428
2024-04-05,126795
2024-04-08,128857
2024-04-09,129890
2024-04-10,128054
2024-04-11,127396
2024-04-12,125946
2024-04-15,125334
2024-04-16,124389
2024-04-17,124171
2024-04-18,124196
2024-04-19,125124
2024-04-22,125573
2024-04-23,125148
2024-04-24,124741
2024-04-25,124646
2024-04-26,126526
2024-04-29,127352
2024-04-30,125924
2024-05-02,127122
2024-05-03,128509
2024-05-06,128466
2024-05-07,129210
2024-05-08,129481
2024-05-09,128188
2024-05-10,127600
2024-05-13,128155
2024-05-14,128515
2024-05-15,128028
2024-05-16,128284
2024-05-17,128151
2024-05-20,127751
2024-05-21,127412
2024-05-22,125650
2024-05-23,124729
2024-05-24,124306
2024-05-27,124496
2024-05-28,123780
2024-05-29,122707
2024-05-31,122098
2024-06-03,122032
2024-06-04,121802
2024-06-05,121407
2024-06-06,122899
2024-06-07,120767
2024-06-10,120760
2024-06-11,121635
2024-06-12,119936
2024-06-13,119568
2024-06-14,119662
2024-06-17,119138
2024-06-18,119630
2024-06-19,120261
2024-06-20,120446
2024-06-21,121341
2024-06-24,122637
2024-06-25,122331
2024-06-26,122641
2024-06-27,124308
2024-06-28,123907
2024-07-01,124718
2024-07-02,124787
2024-07-03,125662
2024-07-04,126164
2024-07-05,126267
2024-07-08,126548
2024-07-09,127108
2024-07-10,127218
2024-07-11,128294
2024-07-12,128897
2024-07-15,129321
2024-07-16,129110
2024-07-17,129450
2024-07-18,127652
2024-07-19,127616
2024-07-22,127860
2024-07-23,126590
2024-07-24,126423
2024-07-25,125954
2024-07-26,127492
2024-07-29,126954
2024-07-30,126139
2024-07-31,127652
2024-08-01,127395
2024-08-02,125854
2024-08-05,125270
2024-08-06,126267
2024-08-07,127514
2024-08-08,128661
2024-08-09,130615
2024-08-12,131116
2024-08-13,132398
2024-08-14,133318
2024-08-15,134153
2024-08-16,133953
2024-08-19,135778
2024-08-20,136087
2024-08-21,136464
2024-08-22,135173
2024-08-23,135608
2024-08-26,136889
2024-08-27,136776
2024-08-28,137344
2024-08-29,136041
2024-08-30,136004
2024-09-02,134981
2024-09-03,134353
2024-09-04,136111
2024-09-05,136502
2024-09-06,134572
2024-09-09,134737
2024-09-10,134320
2024-09-11,134677
2024-09-12,134029
2024-09-13,134882
2024-09-16,135118
2024-09-17,134960
2024-09-18,133748
2024-09-19,133123
2024-09-20,131065
2024-09-23,130568
2024-09-24,132156
2024-09-25,131586
2024-09-26,133010
2024-09-27,132730
2024-09-30,131816
2024-10-01,132495
2024-10-02,133515
2024-10-03,131672
2024-10-04,131792
2024-10-07,132018
2024-10-08,131512
2024-10-09,129962
2024-10-10,130353
2024-10-11,129992
2024-10-14,131005
2024-10-15,131043
2024-10-16,131750
2024-10-17,130793
2024-10-18,130499
2024-10-21,130362
2024-10-22,129721
2024-10-23,129233
2024-10-24,130067
2024-10-25,129893
2024-10-28,131213
2024-10-29,130730
2024-10-30,130639
2024-10-31,129713
2024-11-01,128121
2024-11-04,130515
2024-11-05,130661
2024-11-06,130341
2024-11-07,129682
2024-11-08,127830
2024-11-11,127874
2024-11-12,127698
2024-11-13,127734
2024-11-14,127792
2024-11-18,127768
2024-11-19,128197
2024-11-21,126922
2024-11-22,129126
2024-11-25,129036
2024-11-26,129922
2024-11-27,127669
2024-11-28,124610
2024-11-29,125668
2024-12-02,125236
2024-12-03,126139
2024-12-04,126087
2024-12-05,127858
2024-12-06,125946
2024-12-09,127210
2024-12-10,128228
2024-12-11,129593
2024-12-12,126042
2024-12-13,124612
2024-12-16,123560
2024-12-17,124698
2024-12-18,120772
2024-12-19,121188
2024-12-20,122102
2024-12-23,120767
2024-12-26,121078
2024-12-27,120269
2024-12-30,120283
2025-01-02,120125
2025-01-03,118533
2025-01-06,120022
2025-01-07,121163
2025-01-08,119625
2025-01-09,119781
2025-01-10,118856
2025-01-13,119007
2025-01-14,119299
2025-01-15,122650
2025-01-16,121234
2025-01-17,122350
2025-01-20,122543
2025-01-21,123338
2025-01-22,122972
2025-01-23,122483
2025-01-24,122447
2025-01-27,124862
2025-01-28,124056
2025-01-29,123432
2025-01-30,126913
2025-01-31,126135
2025-02-03,125970
2025-02-04,125147
2025-02-05,125534
2025-02-06,126225
2025-02-07,124619
2025-02-10,125572
2025-02-11,126522
2025-02-12,124380
2025-02-13,124850
2025-02-14,128219
2025-02-17,128869
2025-02-18,128532
2025-02-19,127309
2025-02-20,127601
2025-02-21,127128
2025-02-24,125401
2025-02-25,125980
2025-02-26,124769
2025-02-27,124799
2025-02-28,122799
2025-03-05,123047
2025-03-06,123358
2025-03-07,125035
2025-03-10,124519
2025-03-11,123507
2025-03-12,123864
2025-03-13,125637
2025-03-14,128957
2025-03-17,130834
2025-03-18,131475
2025-03-19,132508
2025-03-20,131955
2025-03-21,132345
2025-03-24,131321
2025-03-25,132068
2025-03-26,132520
2025-03-27,133149
2025-03-28,131902
2025-03-31,130260
2025-04-01,131147
2025-04-02,131190
2025-04-03,131141
2025-04-04,127256
2025-04-07,125588
2025-04-08,123932
2025-04-09,127796
2025-04-10,126355
2025-04-11,127682
2025-04-14,129454
2025-04-15,129245
2025-04-16,128317
2025-04-17,129650
2025-04-22,130464
2025-04-23,132216
2025-04-24,134580
2025-04-25,134739
2025-04-28,135016
2025-04-29,135093
2025-04-30,135067
2025-05-02,135134
2025-05-05,133491
2025-05-06,133516
2025-05-07,133398
2025-05-08,136232
2025-05-09,136512
2025-05-12,136563
2025-05-13,138963
2025-05-14,138423
2025-05-15,139334
2025-05-16,139187
2025-05-19,139636
2025-05-20,140110
2025-05-21,137881
2025-05-22,137273
2025-05-23,137824
2025-05-26,138136
2025-05-27,139541
2025-05-28,138888
2025-05-29,138534
2025-05-30,137027
2025-06-02,136787
2025-06-03,137546
2025-06-04,137002
2025-06-05,136236
2025-06-06,136102
2025-06-09,135699
2025-06-10,136436
2025-06-11,137128
2025-06-12,137800
2025-06-13,137213
2025-06-16,139256
2025-06-17,138840
2025-06-18,138717
2025-06-20,137116
2025-06-23,136551
2025-06-24,137165
2025-06-25,135767
2025-06-26,137114
2025-06-27,136866
2025-06-30,138855
2025-07-01,139549
2025-07-02,139051
2025-07-03,140928
2025-07-04,141478
2025-07-07,139490
2025-07-08,139303
2025-07-09,137481
2025-07-10,136743
2025-07-11,136187
2025-07-14,135299
2025-07-15,135250
2025-07-16,135511
2025-07-17,135565
2025-07-18,133382
2025-07-21,134167
2025-07-22,134036
2025-07-23,135368
2025-07-24,133808
2025-07-25,133524
2025-07-28,132129
2025-07-29,132726
2025-07-30,133990
2025-07-31,133071
2025-08-01,132437
2025-08-04,132971
2025-08-05,133151
2025-08-06,134538
2025-08-07,136528
2025-08-08,135913
2025-08-11,135623
2025-08-12,137914
2025-08-13,136687
2025-08-14,136356
2025-08-15,136341
2025-08-18,137322
2025-08-19,134432
2025-08-20,134667
2025-08-21,134511
2025-08-22,137968
2025-08-25,138025
2025-08-26,137771
2025-08-27,139206
2025-08-28,141049
2025-08-29,141422
2025-09-01,141125
2025-09-02,140335
2025-09-03,139864
2025-09-04,140993
2025-09-05,142640
2025-09-08,141792
2025-09-09,141618
2025-09-10,142349
2025-09-11,143151
2025-09-12,142272
2025-09-15,143547
2025-09-16,144062
2025-09-17,145594
2025-09-18,145500
2025-09-19,145865
2025-09-22,145109
2025-09-23,146425
2025-09-24,146492
2025-09-25,145306
2025-09-26,145447
2025-09-29,146337
2025-09-30,146237
2025-10-01,145517
2025-10-02,143950
2025-10-03,144201
2025-10-06,143608
2025-10-07,141356
2025-10-08,142145
2025-10-09,141708
2025-10-10,140680
2025-10-13,141783
2025-10-14,141683
2025-10-15,142604
2025-10-16,142200
2025-10-17,143399
2025-10-20,144509
2025-10-21,144085
2025-10-22,144873
2025-10-23,145721
2025-10-24,146172
2025-10-27,146969
2025-10-28,147429
2025-10-29,148633
2025-10-30,148780
2025-10-31,149540
2025-11-03,150454
2025-11-04,150704
2025-11-05,153294
2025-11-06,153339
2025-11-07,154064
2025-11-10,155257
2025-11-11,157749
2025-11-12,157633
2025-11-13,157162
2025-11-14,157739
2025-11-17,156993
2025-11-18,156522
2025-11-19,155381
2025-11-21,154770
2025-11-24,155278
2025-11-25,155910
2025-11-26,158555
2025-11-27,158292
2025-11-28,159072
2025-12-01,158611
2025-12-02,161092
2025-12-03,161755
2025-12-04,164456
2025-12-05,157369
2025-12-08,158187
2025-12-09,157981
2025-12-10,159075
2025-12-11,159189
2025-12-12,160766
2025-12-15,162482
2025-12-16,158578
2025-12-17,157327
2025-12-18,157923
2025-12-19,158473
2025-12-22,158142
2025-12-23,160456
2025-12-26,160897
2025-12-29,160490
2025-12-30,161125
2026-01-02,160539
2026-01-05,161870
2026-01-06,163664
2026-01-07,161975
2026-01-08,162937
2026-01-09,163370
2026-01-12,163150
2026-01-13,161973
2026-01-14,165146
2026-01-15,165568
2026-01-16,164800
2026-01-19,164849
2026-01-20,166277
2026-01-21,171817
2026-01-22,175589
2026-01-23,178859
2026-01-26,178721
2026-01-27,181919
2026-01-28,184691
2026-01-29,183134
2026-01-30,181364
2026-02-02,182793
2026-02-03,185674
2026-02-04,181708
2026-02-05,182127
2026-02-06,182950
2026-02-09,186241
2026-02-10,185929
2026-02-11,189699
2026-02-12,187766
2026-02-13,186464
2026-02-18,186016
2026-02-19,188534
2026-02-20,190534
2026-02-23,188854
2026-02-24,191490
2026-02-25,191248
2026-02-26,191005
2026-02-27,188787
2026-03-02,189307
2026-03-03,183105
2026-03-04,185366
2026-03-05,180464
2026-03-06,179365
2026-03-09,180915
2026-03-10,183447
2026-03-11,183969
2026-03-12,179285
2026-03-13,177653
2026-03-16,179875
2026-03-17,180410
2026-03-18,179640
2026-03-19,180271
2026-03-20,176219
2026-03-23,181932
2026-03-24,182509
2026-03-25,185424
2026-03-26,182733
2026-03-27,181557
2026-03-30,182514
2026-03-31,187462
2026-04-01,187953
2026-04-02,188052
2026-04-06,188162
2026-04-07,188259
2026-04-08,192201
2026-04-09,195129
2026-04-10,197324
2026-04-13,198001
2026-04-14,198657
2026-04-15,197738
2026-04-16,196819
2026-04-17,195734
2026-04-20,196132
2026-04-22,192889
2026-04-23,191378
2026-04-24,190745
2026-04-27,189579
2026-04-28,188619
2026-04-29,184750
2026-04-30,187318
2026-05-04,185600
2026-05-05,186754
2026-05-06,187691
2026-05-07,183218
2026-05-08,184108
2026-05-11,181909
2026-05-12,180342
2026-05-13,177098
2026-05-14,178366
2026-05-15,177284
2026-05-18,176976
2026-05-19,174279
2026-05-20,177356
2026-05-21,177650
2026-05-22,176210
2026-05-25,177359
2026-05-26,176589
2026-05-27,175744
2026-05-28,175063
2026-05-29,173788
2026-06-01,172198
2026-06-02,174198
2026-06-03,170331
2026-06-05,169019
2026-06-08,168669
2026-06-09,169813
2026-06-10,168619
2026-06-11,171497
2026-06-12,171133
2026-06-15,170415
2026-06-16,169649
2026-06-17,168454
2026-06-18,168278
2026-06-19,168576
2026-06-22,170370
2026-06-23,171259
2026-06-24,170507
2026-06-25,171990
2026-06-26,173295
2026-06-29,173205
2026-06-30,172024
2026-07-01,171689
2026-07-02,172788
2026-07-03,174266
2026-07-06,172448
2026-07-07,172021
2026-07-08,170654
2026-07-09,172742
2026-07-10,177866
2026-07-13,175739
2026-07-14,176641
2026-07-15,176011
2026-07-16,173825
2026-07-17,173714
2026-07-20,173371
2026-07-21,173326
