TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
JOPA3;20,11;3,15;25,05;0,35;0,09;22,31;4,41;0,43;2,43;7,65;5,21;0,75;0,11;0,23;-0,34;2,31;1,39;0,38;3,73;0,27;0,66;0,88;12,67;-4,49;2.011,00;57,65;0,80;-0,33;213.322.301,23
JOPA4;24,00;2,90;29,90;0,42;0,11;22,31;4,41;0,43;2,90;7,65;5,21;0,75;0,13;0,28;-0,41;2,31;1,39;0,38;3,73;0,27;0,66;0,88;12,67;-4,49;0,00;57,65;0,80;-0,40;213.322.301,23
LAND3;9,08;0,80;-93,10;1,34;1,02;95,13;-10,01;-10,41;-96,74;-101,63;-4,89;0,07;9,69;-80,85;-1,09;0,82;-1,44;-1,10;-5,10;0,76;0,24;0,11;13,88;;373.811,76;6,78;-0,10;0,69;873.740.814,96
MBRF3;19,63;14,32;9,92;2,32;0,21;12,48;3,39;1,76;5,14;13,74;8,60;3,88;0,17;6,27;-0,33;1,09;23,42;2,07;2,41;0,09;0,89;1,18;25,01;67,15;287.598.300,81;8,45;1,98;0,01;28.220.958.826,06
MDIA3;24,45;2,78;12,22;1,00;0,63;32,63;7,61;6,65;10,67;9,81;-0,86;-0,08;0,81;2,29;-1,23;2,33;8,17;5,19;6,50;0,64;0,36;0,78;9,62;4,03;13.215.868,90;24,50;2,00;-0,75;8.288.550.000,00
MNPR3;4,44;;0,61;1,56;0,71;28,87;45,58;121,70;1,62;1,00;-0,61;-0,59;0,74;2,02;-1,52;3,01;258,34;118,03;9,10;0,46;0,54;0,97;8,54;;190.379,29;2,84;7,33;0,00;315.244.440,00
NATU3;7,91;;-7,83;0,83;0,37;66,33;4,96;-6,22;9,82;13,50;3,68;0,31;0,49;2,31;-0,65;1,63;-10,65;-4,78;2,42;0,45;0,55;0,77;;;69.626.209,81;9,49;-1,01;-0,02;10.872.751.066,87
NTCO3;11,05;;-2,14;1,01;0,44;66,36;6,37;-33,04;11,11;14,05;2,94;0,27;0,71;1,99;-0,95;1,68;-47,14;-20,34;5,69;0,43;0,57;0,62;10,77;;76.344.659,00;10,94;-5,16;0,01;15.188.862.109,85
ODER3;0,00;;0,00;0,00;0,00;30,39;14,56;7,52;0,00;;2,49;0,41;0,00;0,00;0,00;3,92;8,41;4,40;3,97;0,52;0,48;0,59;11,90;18,68;;51,32;4,32;0,00;
ODER4;97,78;0,72;22,65;1,91;1,00;30,39;14,56;7,52;11,70;;2,49;0,41;1,70;1,97;-3,12;3,92;8,41;4,40;3,97;0,52;0,48;0,59;11,90;18,68;0,00;51,32;4,32;0,34;
PCAR3;3,81;;-1,38;0,70;0,10;27,42;-1,02;-7,06;-9,49;-23,03;-13,54;0,99;0,10;-0,92;-0,14;0,70;-50,45;-7,47;-20,88;0,15;0,85;1,06;-19,80;;35.381.433,29;5,48;-2,76;0,09;1.869.936.425,22
PCAR4;72,11;;-26,10;13,17;1,95;27,42;-1,02;-7,06;-179,65;-23,03;-13,54;0,99;1,84;-17,41;-2,66;0,70;-50,45;-7,47;-20,88;0,15;0,85;1,06;-19,80;;;5,48;-2,76;1,68;1.869.936.425,22
SLCE3;16,24;8,94;10,95;1,37;0,35;30,55;19,65;6,91;3,85;7,04;3,19;1,13;0,76;2,26;-0,62;1,55;12,49;3,20;11,65;0,26;0,74;0,46;20,74;16,12;32.583.702,00;11,88;1,48;0,17;7.199.674.587,84
SMTO3;15,50;2,95;10,26;0,77;0,24;23,33;19,67;7,02;3,66;9,23;5,57;1,17;0,72;1,39;-0,33;2,43;7,50;2,31;7,17;0,31;0,69;0,33;14,16;-4,70;46.751.409,29;20,15;1,51;-0,18;5.152.748.560,50
SOJA3;9,31;1,59;12,44;0,91;0,31;13,25;7,56;4,32;7,11;9,36;2,25;0,29;0,54;0,64;-0,91;3,67;7,28;2,47;4,83;0,34;0,50;0,57;35,41;30,59;8.872.264,90;10,28;0,75;-0,20;1.259.849.160,64
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;2,59;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TTEN3;16,85;1,13;9,75;1,79;0,68;15,49;4,91;5,43;10,77;13,24;2,47;0,41;0,53;3,34;-1,91;1,46;18,40;6,97;3,54;0,38;0,62;1,29;41,95;48,20;25.493.876,76;9,40;1,73;1,14;8.416.535.351,95
