TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
MTSA3;75,49;3,58;16,17;1,41;1,16;23,32;7,27;7,54;16,77;9,72;-3,74;-0,31;1,22;1,91;-4,91;4,96;8,71;7,18;1,70;0,82;0,18;0,95;11,91;17,91;7.600,00;53,60;4,67;-1,73;532.445.709,70
MTSA4;46,85;6,34;10,04;0,87;0,72;23,32;7,27;7,54;10,41;9,72;-3,74;-0,31;0,76;1,18;-3,05;4,96;8,71;7,18;1,70;0,82;0,18;0,95;11,91;17,91;246.951,86;53,60;4,67;-1,08;532.445.709,70
MWET3;16,00;;4,28;3,91;0,10;8,99;23,00;3,43;0,64;2,48;2,03;12,45;0,15;-1,60;-0,17;0,86;91,35;2,40;32,41;0,03;0,97;0,70;9,33;;1.620,00;4,09;3,74;-0,03;23.255.433,90
MWET4;8,95;;2,40;2,19;0,06;8,99;23,00;3,43;0,36;2,48;2,03;12,45;0,08;-0,89;-0,10;0,86;91,35;2,40;32,41;0,03;0,97;0,70;9,33;;15.971,22;4,09;3,74;-0,02;23.255.433,90
NORD3;4,25;;0,74;-0,22;1,44;90,53;1.236,98;1.455,20;0,87;2,09;1,22;;10,79;-0,22;-1,58;0,01;-29,93;194,45;-25,85;-6,50;7,50;0,13;13,33;;2.936,71;-19,14;5,73;0,00;28.141.315,50
OPCT3;7,79;;26,25;1,61;0,49;26,92;15,46;2,91;4,94;8,63;3,69;1,21;0,76;2,09;-0,79;2,67;6,15;1,88;8,37;0,31;0,69;0,65;31,17;43,90;4.821.105,05;4,82;0,30;0,22;1.557.684.925,66
POMO3;5,76;21,88;5,44;1,51;0,67;25,19;15,10;13,14;4,73;5,89;0,92;0,29;0,72;2,28;-1,74;1,91;27,78;12,30;12,81;0,44;0,55;0,94;14,78;42,97;9.220.489,71;3,81;1,06;1,43;6.871.767.852,33
POMO4;6,21;20,29;5,87;1,63;0,72;25,19;15,10;13,14;5,10;5,89;0,92;0,29;0,77;2,46;-1,88;1,91;27,78;12,30;12,81;0,44;0,55;0,94;14,78;42,97;128.787.497,71;3,81;1,06;1,54;6.871.767.852,33
PORT3;18,76;4,10;12,36;3,01;1,30;48,59;33,87;21,21;7,74;9,79;2,05;0,80;2,62;-299,82;-1,57;0,97;24,37;10,56;15,74;0,43;0,57;0,50;12,80;42,19;1.498.882,50;6,23;1,52;0,30;8.309.402.444,00
PRNR3;16,15;0,32;159,45;1,87;0,59;21,33;7,48;0,38;8,11;9,91;1,80;0,42;0,61;1,68;-1,47;2,42;1,17;0,37;8,24;0,32;0,67;0,97;25,85;;5.758.036,81;8,64;0,10;0,74;916.040.225,55
PTBL3;3,22;;-2,38;2,33;0,13;35,85;4,09;-7,34;4,28;14,00;9,73;5,31;0,17;-7,65;-0,20;0,96;-97,87;-5,34;5,87;0,05;0,95;0,73;16,66;;655.183,62;1,38;-1,35;0,00;453.977.772,92
PTCA11;0,00;;0,00;0,00;0,00;47,58;10,09;6,67;0,00;1,72;1,72;0,56;0,00;0,00;0,00;1,95;21,49;8,56;14,16;0,40;0,60;1,28;19,72;24,80;;33,71;7,25;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;47,58;10,09;6,67;0,00;1,72;1,72;0,56;0,00;0,00;0,00;1,95;21,49;8,56;14,16;0,40;0,60;1,28;19,72;24,80;;33,71;7,25;0,00;0,00
RAIL3;14,74;5,50;73,33;1,98;0,53;45,83;29,88;2,68;6,57;10,48;3,91;1,18;1,96;7,61;-0,64;1,66;2,71;0,72;9,34;0,27;0,73;0,27;14,48;-13,65;275.995.309,67;7,43;0,20;-0,48;27.399.133.814,58
RAPT3;6,04;4,25;21,48;0,64;0,11;25,86;8,70;0,75;1,84;7,65;5,84;2,04;0,16;0,39;-0,25;2,23;2,99;0,53;8,18;0,18;0,74;0,72;18,53;-16,86;110.563,57;9,39;0,28;-0,30;2.085.471.084,88
RAPT4;5,92;4,33;21,05;0,63;0,11;25,86;8,70;0,75;1,80;7,65;5,84;2,04;0,16;0,38;-0,24;2,23;2,99;0,53;8,18;0,18;0,74;0,72;18,53;-16,86;24.670.413,24;9,39;0,28;-0,29;2.085.471.084,88
RCSL3;1,73;;-2,69;-2,03;1,43;-2,33;-459,38;-627,21;-3,67;-5,68;0,01;;16,85;-2,36;-2,20;0,37;-75,38;-53,13;55,20;-0,70;1,70;0,08;1,25;;2.115.292,90;-0,85;-0,64;-0,04;85.309.106,36
RCSL4;3,16;;-4,91;-3,70;2,61;-2,33;-459,38;-627,21;-6,70;-5,68;0,01;;30,78;-4,31;-4,03;0,37;-75,38;-53,13;55,20;-0,70;1,70;0,08;1,25;;15.929.476,33;-0,85;-0,64;-0,08;85.309.106,36
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
ROMI3;8,14;6,63;7,92;0,62;0,29;27,12;6,38;6,89;8,56;14,73;6,17;0,44;0,55;0,95;-0,73;2,07;7,79;3,72;3,79;0,48;0,52;0,54;9,77;-5,88;1.246.339,38;13,19;1,03;-0,36;758.409.880,58
RSUL3;0,00;;0,00;0,00;0,00;41,53;22,29;15,48;0,00;1,27;-0,53;-0,18;0,00;0,00;0,00;2,60;23,91;14,93;13,41;0,62;0,38;0,96;17,77;30,50;;45,12;10,79;0,00;169.675.300,00
RSUL4;68,00;;6,30;1,51;0,94;41,53;22,29;15,48;4,38;1,27;-0,53;-0,18;0,98;2,67;-2,20;2,60;23,91;14,93;13,41;0,62;0,38;0,96;17,77;30,50;69.199,10;45,12;10,79;0,34;169.675.300,00
SEQL3;2,46;;-0,03;-0,05;0,03;-2,03;-112,24;-113,32;-0,03;-0,93;-0,90;;0,03;-0,08;-0,04;0,24;-167,96;-107,75;-689,30;-0,64;1,79;0,95;7,84;;651.002,33;-47,91;-80,46;0,00;28.002.148,02
SHUL3;27,31;1,10;37,39;6,28;3,34;24,97;12,75;13,04;38,25;19,93;-0,51;-0,08;4,88;7,75;-9,69;2,93;16,80;8,94;9,82;0,53;0,47;0,69;12,91;21,85;0,00;4,35;0,73;-9,27;5.215.964.486,60
SHUL4;5,11;6,31;7,00;1,18;0,63;24,97;12,75;13,04;7,16;19,93;-0,51;-0,08;0,91;1,45;-1,81;2,93;16,80;8,94;9,82;0,53;0,47;0,69;12,91;21,85;1.983.908,43;4,35;0,73;-1,73;5.215.964.486,60
SOND3;48,00;11,88;4,25;1,63;0,97;30,19;17,34;12,59;3,08;2,39;-0,91;-0,48;0,53;3,13;-2,38;2,10;38,39;22,87;20,76;0,60;0,40;1,82;25,49;44,65;2.400,00;29,44;11,30;0,03;126.052.776,00
SOND5;54,00;11,61;4,78;1,83;1,09;30,19;17,34;12,59;3,47;2,39;-0,91;-0,48;0,60;3,52;-2,68;2,10;38,39;22,87;20,76;0,60;0,40;1,82;25,49;44,65;2.700,00;29,44;11,30;0,04;126.052.776,00
SOND6;53,04;11,82;4,69;1,80;1,07;30,19;17,34;12,59;3,41;2,39;-0,91;-0,48;0,59;3,46;-2,63;2,10;38,39;22,87;20,76;0,60;0,40;1,82;25,49;44,65;5.195,75;29,44;11,30;0,03;126.052.776,00
STBP3;14,42;2,21;15,02;12,06;2,14;57,55;45,15;23,87;7,94;9,11;1,17;1,78;3,59;38,33;-2,75;1,33;80,31;14,23;24,76;0,18;0,82;0,60;24,45;122,03;3.082.209,00;1,20;0,96;1,66;12.461.336.720,98
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;21,15;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
TASA3;5,04;4,02;5,67;0,54;0,28;34,73;9,77;8,10;4,70;8,41;3,87;0,45;0,46;1,48;-0,65;1,51;9,56;4,97;5,83;0,52;0,48;0,61;10,85;23,30;88.881,95;9,29;0,89;0,10;677.363.051,12
TASA4;4,76;4,26;5,36;0,51;0,27;34,73;9,77;8,10;4,44;8,41;3,87;0,45;0,43;1,40;-0,61;1,51;9,56;4,97;5,83;0,52;0,48;0,61;10,85;23,30;1.632.070,43;9,29;0,89;0,09;677.363.051,12
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,20;6.451.072,50
TGMA3;37,06;11,95;8,87;2,49;1,76;20,96;16,75;12,32;6,52;6,31;-0,21;-0,08;1,09;5,50;-3,64;2,61;28,02;19,81;17,28;0,71;0,29;1,61;9,18;7,29;7.320.571,67;14,91;4,18;0,52;2.446.068.029,90
TPIS3;5,27;;-3,15;0,27;0,09;32,92;-7,77;-6,46;-2,62;-16,34;-13,73;1,42;0,20;-0,23;-0,10;0,16;-8,57;-2,88;-7,97;0,34;0,67;0,45;5,93;;214.114,76;19,54;-1,67;0,02;231.880.000,00
TUPY3;12,12;11,49;-12,60;0,52;0,16;14,71;1,24;-1,27;12,90;31,30;18,41;0,74;0,16;0,45;-0,42;2,45;-4,13;-1,29;1,35;0,31;0,69;1,01;15,61;;12.991.374,76;23,27;-0,96;0,09;1.605.299.029,80
VAMO3;3,45;;28,02;1,42;0,16;80,21;76,72;3,93;1,44;6,02;4,58;4,53;1,10;1,16;-0,23;1,93;5,06;0,58;12,39;0,11;0,89;0,15;31,14;-1,26;53.727.655,90;2,43;0,12;-0,35;3.729.562.252,65
VLID3;21,27;15,24;7,27;1,01;0,61;33,24;14,00;11,30;5,86;6,06;0,20;0,03;0,82;1,76;-1,22;3,14;13,91;8,33;11,77;0,60;0,40;0,74;1,58;34,57;10.012.941,71;21,04;2,93;-0,23;1.740.659.696,25
VSPT3;5,00;;6,51;0,49;0,27;19,76;12,09;7,29;3,93;3,37;-0,56;-0,07;0,47;-4,95;-0,31;0,71;7,57;4,16;12,19;0,55;0,45;0,57;10,07;;0,00;10,15;0,77;-0,04;1.780.029.215,00
VSPT4;0,00;;0,00;0,00;0,00;19,76;12,09;7,29;0,00;3,37;-0,56;-0,07;0,00;0,00;0,00;0,71;7,57;4,16;12,19;0,55;0,45;0,57;10,07;;;10,15;0,77;0,00;1.780.029.215,00
WEGE3;49,94;2,59;32,33;9,35;5,05;33,39;19,68;15,67;25,73;25,31;-0,43;-0,16;5,07;17,88;-14,24;1,78;28,93;15,62;24,58;0,54;0,44;1,00;23,27;32,05;410.217.218,29;5,34;1,54;5,06;209.614.060.820,12
WLMM3;20,40;2,62;6,31;0,90;0,48;13,09;6,58;3,85;3,69;5,32;1,60;0,39;0,24;1,68;-1,18;1,96;14,25;7,68;9,83;0,54;0,46;2,00;23,58;18,79;2.918,00;22,69;3,23;-0,40;748.812.303,00
WLMM4;20,70;2,84;6,40;0,91;0,49;13,09;6,58;3,85;3,74;5,32;1,60;0,39;0,25;1,70;-1,19;1,96;14,25;7,68;9,83;0,54;0,46;2,00;23,58;18,79;20.240,10;22,69;3,23;-0,41;748.812.303,00
