TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
NEMO6;0,00;;0,00;0,00;0,00;34,44;22,49;3,69;0,00;6,02;6,02;5,14;0,00;0,00;0,00;3,20;13,99;1,15;6,48;0,08;0,72;0,31;12,75;;;19,49;2,73;0,00;0,00
NUTR3;2,45;;7,86;0,75;0,25;14,66;5,33;1,80;2,66;4,26;1,61;0,45;0,14;1,02;-0,88;1,53;9,55;3,21;15,44;0,34;0,66;1,78;25,86;-34,59;9.749,67;3,26;0,31;-0,17;32.448.780,00
PATI3;32,80;2,41;17,70;1,01;0,52;11,24;4,29;2,16;8,90;8,62;-0,29;-0,03;0,38;1,35;-1,86;2,14;5,69;2,92;5,09;0,51;0,49;1,35;14,96;20,00;13.087,00;32,55;1,85;-0,41;786.212.046,40
PATI4;34,00;5,67;18,34;1,04;0,54;11,24;4,29;2,16;9,23;8,62;-0,29;-0,03;0,40;1,40;-1,93;2,14;5,69;2,92;5,09;0,51;0,49;1,35;14,96;20,00;6.716,67;32,55;1,85;-0,42;786.212.046,40
PMAM3;0,54;;-0,04;-0,01;0,04;-30,88;-74,88;-283,89;-0,16;-13,12;-12,96;;0,12;-0,01;-0,05;0,05;-23,04;-98,35;29,61;-4,27;5,27;0,35;-38,50;;1.237.673,29;-55,24;-12,73;0,01;65.092.461,84
RANI3;8,68;8,45;5,13;1,40;0,53;41,53;25,36;23,03;4,66;7,17;2,51;0,75;1,18;2,44;-0,79;2,85;27,22;10,32;12,02;0,38;0,62;0,45;12,61;;5.930.103,52;6,22;1,69;0,02;2.000.750.580,92
RANI4;5,50;;3,25;0,88;0,34;41,53;25,36;23,03;2,95;7,17;2,51;0,75;0,75;1,55;-0,50;2,85;27,22;10,32;12,02;0,38;0,62;0,45;12,61;;;6,22;1,69;0,02;2.000.750.580,92
SNSY3;11,01;;-0,41;-0,04;0,15;20,94;9,51;-21,18;0,90;3,17;2,70;;0,09;-0,63;-0,35;0,71;-9,63;-36,46;-4,82;-3,79;4,82;1,72;15,69;;4.622,40;-281,46;-27,09;0,00;44.641.478,40
SNSY5;3,04;;-0,11;-0,01;0,04;20,94;9,51;-21,18;0,25;3,17;2,70;;0,02;-0,17;-0,10;0,71;-9,63;-36,46;-4,82;-3,79;4,82;1,72;15,69;;9.246,71;-281,46;-27,09;0,00;44.641.478,40
SNSY6;11,51;;-0,42;-0,04;0,15;20,94;9,51;-21,18;0,95;3,17;2,70;;0,09;-0,66;-0,37;0,71;-9,63;-36,46;-4,82;-3,79;4,82;1,72;15,69;;0,00;-281,46;-27,09;0,00;44.641.478,40
SUZB3;48,92;;9,44;1,37;0,38;34,44;22,51;12,80;5,37;11,39;6,02;1,54;1,21;2,11;-0,51;3,20;14,52;3,98;1,67;0,27;0,72;0,31;12,75;;333.742.469,00;35,69;5,18;0,17;61.840.633.725,80
TKNO3;207,00;10,43;17,16;1,82;1,51;22,29;12,38;11,79;16,34;14,31;-2,03;-0,23;2,02;3,39;-3,61;4,29;10,62;8,80;6,13;0,83;0,17;0,75;15,06;30,54;20.700,00;113,61;12,07;-0,72;610.196.670,00
TKNO4;207,00;10,68;17,16;1,82;1,51;22,29;12,38;11,79;16,34;14,31;-2,03;-0,23;2,02;3,39;-3,61;4,29;10,62;8,80;6,13;0,83;0,17;0,75;15,06;30,54;352.145,11;113,61;12,07;-0,72;610.196.670,00
UNIP3;56,12;20,21;8,08;2,57;0,83;30,14;19,78;14,19;5,80;7,34;1,46;0,65;1,15;3,03;-1,39;3,18;31,82;10,30;12,12;0,32;0,67;0,73;12,24;35,28;1.278.485,05;21,83;6,95;0,09;6.438.737.422,56
UNIP5;59,99;16,97;8,64;2,75;0,89;30,14;19,78;14,19;6,20;7,34;1,46;0,65;1,23;3,24;-1,49;3,18;31,82;10,30;12,12;0,32;0,67;0,73;12,24;35,28;89.267,09;21,83;6,95;0,10;6.438.737.422,56
UNIP6;57,30;21,77;8,25;2,63;0,85;30,14;19,78;14,19;5,92;7,34;1,46;0,65;1,17;3,09;-1,42;3,18;31,82;10,30;12,12;0,32;0,67;0,73;12,24;35,28;26.669.777,10;21,83;6,95;0,10;6.438.737.422,56
USIM3;5,84;;-2,20;0,35;0,21;8,40;-4,72;-12,52;-5,84;-6,07;-0,17;0,01;0,28;0,59;-0,39;4,21;-16,03;-9,42;-13,92;0,59;0,33;0,75;11,59;;3.944.666,24;16,56;-2,66;0,00;7.394.676.570,08
USIM5;5,98;;-2,25;0,36;0,21;8,40;-4,72;-12,52;-5,98;-6,07;-0,17;0,01;0,28;0,60;-0,40;4,21;-16,03;-9,42;-13,92;0,59;0,33;0,75;11,59;;66.481.777,67;16,56;-2,66;0,00;7.394.676.570,08
USIM6;8,00;;-3,01;0,48;0,28;8,40;-4,72;-12,52;-8,00;-6,07;-0,17;0,01;0,38;0,80;-0,53;4,21;-16,03;-9,42;-13,92;0,59;0,33;0,75;11,59;;800,00;16,56;-2,66;0,01;7.394.676.570,08
VALE3;69,29;11,00;10,42;1,44;0,65;34,81;19,93;14,15;7,40;8,96;1,56;0,30;1,47;18,70;-0,79;1,24;13,84;6,22;11,18;0,45;0,54;0,44;7,33;;1.745.477.944,67;48,06;6,65;-0,28;314.507.835.218,20
VITT3;4,50;5,45;10,85;1,07;0,71;31,22;7,90;7,48;10,27;12,49;2,23;0,23;0,81;2,04;-1,83;2,35;9,90;6,57;7,62;0,66;0,34;0,88;12,74;2,22;890.682,81;4,19;0,41;-0,83;662.913.081,00
